,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7052 ktoe,2902 ktoe,20 ktoe,1967 ktoe,0 ktoe,1 ktoe,11942 ktoe,Production
1,1,128 ktoe,5386 ktoe,7632 ktoe,2711 ktoe,0 ktoe,0 ktoe,0 ktoe,8 ktoe,2326 ktoe,0 ktoe,18191 ktoe,Imports
2,2,0 ktoe,0 ktoe,-595 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-11 ktoe,-2387 ktoe,0 ktoe,-2992 ktoe,Exports
3,3,0 ktoe,0 ktoe,-9 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-9 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-1149 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1149 ktoe,International aviation bunkers
5,5,1 ktoe,11 ktoe,-35 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-23 ktoe,Stock changes
6,6,129 ktoe,5398 ktoe,5843 ktoe,2711 ktoe,7052 ktoe,2902 ktoe,20 ktoe,1965 ktoe,-60 ktoe,1 ktoe,25959 ktoe,TPES
7,7,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers
8,8,0 ktoe,-1 ktoe,418 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,417 ktoe,Statistical differences
9,9,0 ktoe,0 ktoe,-3 ktoe,0 ktoe,-7024 ktoe,-2902 ktoe,-2 ktoe,-88 ktoe,5242 ktoe,0 ktoe,-4777 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,-30 ktoe,-214 ktoe,-28 ktoe,0 ktoe,0 ktoe,-849 ktoe,249 ktoe,384 ktoe,-488 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,-4 ktoe,-140 ktoe,0 ktoe,0 ktoe,0 ktoe,-14 ktoe,-1 ktoe,133 ktoe,-25 ktoe,Heat plants
12,12,3 ktoe,0 ktoe,-2 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-5397 ktoe,5344 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-52 ktoe,Oil refineries
14,14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,-2 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2 ktoe,Other transformation
17,17,0 ktoe,0 ktoe,-345 ktoe,-3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-236 ktoe,0 ktoe,-584 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,-10 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-365 ktoe,-42 ktoe,-416 ktoe,Losses
19,19,131 ktoe,0 ktoe,11220 ktoe,2345 ktoe,0 ktoe,0 ktoe,18 ktoe,1014 ktoe,4829 ktoe,477 ktoe,20033 ktoe,Total final consumption
20,20,104 ktoe,0 ktoe,769 ktoe,763 ktoe,0 ktoe,0 ktoe,1 ktoe,435 ktoe,1603 ktoe,189 ktoe,3864 ktoe,Industry
21,21,0 ktoe,0 ktoe,5549 ktoe,28 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,253 ktoe,0 ktoe,5833 ktoe,Transport
22,22,13 ktoe,0 ktoe,2930 ktoe,944 ktoe,0 ktoe,0 ktoe,14 ktoe,314 ktoe,1471 ktoe,166 ktoe,5853 ktoe,Residential
23,23,0 ktoe,0 ktoe,1185 ktoe,532 ktoe,0 ktoe,0 ktoe,3 ktoe,229 ktoe,1414 ktoe,121 ktoe,3485 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,33 ktoe,88 ktoe,0 ktoe,121 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,14 ktoe,0 ktoe,250 ktoe,78 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,341 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,536 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,536 ktoe,Non-energy use
