,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,7671 ktoe,1279 ktoe,0 ktoe,423 ktoe,0 ktoe,877 ktoe,4 ktoe,1118 ktoe,0 ktoe,0 ktoe,11373 ktoe,Production
1,1,310 ktoe,1845 ktoe,796 ktoe,1503 ktoe,0 ktoe,0 ktoe,0 ktoe,4 ktoe,351 ktoe,0 ktoe,4809 ktoe,Imports
2,2,-35 ktoe,-3 ktoe,-547 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-64 ktoe,-569 ktoe,0 ktoe,-1219 ktoe,Exports
3,3,0 ktoe,0 ktoe,-9 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-9 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-43 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-43 ktoe,International aviation bunkers
5,5,-15 ktoe,-21 ktoe,100 ktoe,-59 ktoe,0 ktoe,0 ktoe,0 ktoe,-11 ktoe,0 ktoe,0 ktoe,-7 ktoe,Stock changes
6,6,7930 ktoe,3100 ktoe,296 ktoe,1867 ktoe,0 ktoe,877 ktoe,4 ktoe,1048 ktoe,-218 ktoe,0 ktoe,14904 ktoe,TPES
7,7,0 ktoe,0 ktoe,4 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4 ktoe,Transfers
8,8,-66 ktoe,-1 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-67 ktoe,Statistical differences
9,9,-3484 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-877 ktoe,0 ktoe,0 ktoe,2143 ktoe,0 ktoe,-2218 ktoe,Electricity plants
10,10,-3533 ktoe,0 ktoe,-12 ktoe,-173 ktoe,0 ktoe,0 ktoe,0 ktoe,-6 ktoe,1230 ktoe,208 ktoe,-2286 ktoe,CHP plants
11,11,-145 ktoe,0 ktoe,-118 ktoe,-444 ktoe,0 ktoe,0 ktoe,0 ktoe,-2 ktoe,0 ktoe,611 ktoe,-98 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-3331 ktoe,3157 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-174 ktoe,Oil refineries
14,14,-119 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-119 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,232 ktoe,-154 ktoe,-107 ktoe,0 ktoe,0 ktoe,0 ktoe,-12 ktoe,0 ktoe,0 ktoe,-41 ktoe,Other transformation
17,17,0 ktoe,0 ktoe,-111 ktoe,-127 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-354 ktoe,-29 ktoe,-622 ktoe,Energy industry own use
18,18,-16 ktoe,0 ktoe,-22 ktoe,-13 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,-473 ktoe,-73 ktoe,-597 ktoe,Losses
19,19,568 ktoe,0 ktoe,3038 ktoe,1002 ktoe,0 ktoe,0 ktoe,4 ktoe,1027 ktoe,2328 ktoe,718 ktoe,8685 ktoe,Total final consumption
20,20,242 ktoe,0 ktoe,367 ktoe,711 ktoe,0 ktoe,0 ktoe,0 ktoe,194 ktoe,623 ktoe,237 ktoe,2375 ktoe,Industry
21,21,0 ktoe,0 ktoe,1879 ktoe,5 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,41 ktoe,0 ktoe,1925 ktoe,Transport
22,22,205 ktoe,0 ktoe,72 ktoe,174 ktoe,0 ktoe,0 ktoe,0 ktoe,801 ktoe,1216 ktoe,377 ktoe,2845 ktoe,Residential
23,23,91 ktoe,0 ktoe,58 ktoe,97 ktoe,0 ktoe,0 ktoe,2 ktoe,29 ktoe,421 ktoe,104 ktoe,802 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,133 ktoe,16 ktoe,0 ktoe,0 ktoe,3 ktoe,2 ktoe,26 ktoe,0 ktoe,180 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified
27,27,30 ktoe,0 ktoe,529 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,558 ktoe,Non-energy use
