,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,14 ktoe,116571 ktoe,0 ktoe,28913 ktoe,0 ktoe,535 ktoe,0 ktoe,90000 ktoe,0 ktoe,0 ktoe,236034 ktoe,Production
1,1,0 ktoe,0 ktoe,7618 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7618 ktoe,Imports
2,2,0 ktoe,-115050 ktoe,-1395 ktoe,-19197 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-135642 ktoe,Exports
3,3,0 ktoe,0 ktoe,-378 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-378 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-246 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-246 ktoe,International aviation bunkers
5,5,0 ktoe,1614 ktoe,851 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2466 ktoe,Stock changes
6,6,14 ktoe,3135 ktoe,6450 ktoe,9716 ktoe,0 ktoe,535 ktoe,0 ktoe,90000 ktoe,0 ktoe,0 ktoe,109851 ktoe,TPES
7,7,0 ktoe,347 ktoe,-310 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,37 ktoe,Transfers
8,8,0 ktoe,0 ktoe,65 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,69 ktoe,0 ktoe,134 ktoe,Statistical differences
9,9,0 ktoe,0 ktoe,0 ktoe,-3601 ktoe,0 ktoe,-535 ktoe,0 ktoe,0 ktoe,1976 ktoe,0 ktoe,-2160 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-3235 ktoe,3036 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-199 ktoe,Oil refineries
14,14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-7356 ktoe,0 ktoe,0 ktoe,-7356 ktoe,Other transformation
17,17,0 ktoe,0 ktoe,-249 ktoe,-3346 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-74 ktoe,0 ktoe,-3668 ktoe,Energy industry own use
18,18,0 ktoe,-247 ktoe,-29 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-296 ktoe,0 ktoe,-572 ktoe,Losses
19,19,14 ktoe,0 ktoe,8964 ktoe,2770 ktoe,0 ktoe,0 ktoe,0 ktoe,82645 ktoe,1674 ktoe,0 ktoe,96066 ktoe,Total final consumption
20,20,14 ktoe,0 ktoe,126 ktoe,1960 ktoe,0 ktoe,0 ktoe,0 ktoe,4163 ktoe,355 ktoe,0 ktoe,6619 ktoe,Industry
21,21,0 ktoe,0 ktoe,7187 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7187 ktoe,Transport
22,22,0 ktoe,0 ktoe,436 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,77404 ktoe,868 ktoe,0 ktoe,78709 ktoe,Residential
23,23,0 ktoe,0 ktoe,4 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1077 ktoe,452 ktoe,0 ktoe,1533 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,5 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,5 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,0 ktoe,0 ktoe,1096 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1096 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,108 ktoe,810 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,918 ktoe,Non-energy use
