,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,20 ktoe,237 ktoe,0 ktoe,0 ktoe,2739 ktoe,39 ktoe,3 ktoe,858 ktoe,0 ktoe,167 ktoe,4063 ktoe,Production
1,1,174 ktoe,9203 ktoe,426 ktoe,2493 ktoe,0 ktoe,0 ktoe,0 ktoe,18 ktoe,485 ktoe,0 ktoe,12799 ktoe,Imports
2,2,-1 ktoe,-151 ktoe,-6819 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-26 ktoe,-740 ktoe,0 ktoe,-7737 ktoe,Exports
3,3,0 ktoe,0 ktoe,-142 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-142 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-46 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-46 ktoe,International aviation bunkers
5,5,-8 ktoe,207 ktoe,-244 ktoe,-16 ktoe,0 ktoe,0 ktoe,0 ktoe,-11 ktoe,0 ktoe,0 ktoe,-73 ktoe,Stock changes
6,6,184 ktoe,9497 ktoe,-6825 ktoe,2476 ktoe,2739 ktoe,39 ktoe,3 ktoe,839 ktoe,-255 ktoe,167 ktoe,8865 ktoe,TPES
7,7,0 ktoe,0 ktoe,-5 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5 ktoe,Transfers
8,8,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,11 ktoe,0 ktoe,0 ktoe,11 ktoe,Statistical differences
9,9,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-39 ktoe,0 ktoe,0 ktoe,56 ktoe,-46 ktoe,-29 ktoe,Electricity plants
10,10,0 ktoe,-57 ktoe,-92 ktoe,-1044 ktoe,-2739 ktoe,0 ktoe,0 ktoe,-5 ktoe,1183 ktoe,599 ktoe,-2155 ktoe,CHP plants
11,11,-9 ktoe,0 ktoe,-52 ktoe,-308 ktoe,0 ktoe,0 ktoe,-3 ktoe,-146 ktoe,-1 ktoe,426 ktoe,-94 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-9440 ktoe,9393 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-47 ktoe,Oil refineries
14,14,-1 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,-13 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-13 ktoe,Other transformation
17,17,0 ktoe,0 ktoe,-633 ktoe,-3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-192 ktoe,-63 ktoe,-891 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,-6 ktoe,-10 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-106 ktoe,-178 ktoe,-300 ktoe,Losses
19,19,174 ktoe,0 ktoe,1779 ktoe,1099 ktoe,0 ktoe,0 ktoe,0 ktoe,698 ktoe,686 ktoe,905 ktoe,5341 ktoe,Total final consumption
20,20,86 ktoe,0 ktoe,94 ktoe,360 ktoe,0 ktoe,0 ktoe,0 ktoe,101 ktoe,244 ktoe,172 ktoe,1057 ktoe,Industry
21,21,0 ktoe,0 ktoe,1354 ktoe,15 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,9 ktoe,0 ktoe,1381 ktoe,Transport
22,22,36 ktoe,0 ktoe,63 ktoe,134 ktoe,0 ktoe,0 ktoe,0 ktoe,556 ktoe,186 ktoe,532 ktoe,1506 ktoe,Residential
23,23,51 ktoe,0 ktoe,7 ktoe,51 ktoe,0 ktoe,0 ktoe,0 ktoe,32 ktoe,231 ktoe,191 ktoe,562 ktoe,Commercial and public services
24,24,1 ktoe,0 ktoe,42 ktoe,28 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,16 ktoe,10 ktoe,104 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,1 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,Fishing
26,26,0 ktoe,0 ktoe,4 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,215 ktoe,510 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,725 ktoe,Non-energy use
