,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,138365 ktoe,853 ktoe,0 ktoe,1784 ktoe,2942 ktoe,115 ktoe,19 ktoe,7118 ktoe,0 ktoe,0 ktoe,151196 ktoe,Production
1,1,1376 ktoe,19614 ktoe,2196 ktoe,976 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,953 ktoe,0 ktoe,25114 ktoe,Imports
2,2,-47804 ktoe,-5 ktoe,-6930 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-227 ktoe,-1154 ktoe,0 ktoe,-56120 ktoe,Exports
3,3,0 ktoe,0 ktoe,-2668 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2668 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-729 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-729 ktoe,International aviation bunkers
5,5,0 ktoe,-537 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-537 ktoe,Stock changes
6,6,91937 ktoe,19925 ktoe,-8132 ktoe,2759 ktoe,2942 ktoe,115 ktoe,19 ktoe,6892 ktoe,-201 ktoe,0 ktoe,116256 ktoe,TPES
7,7,0 ktoe,-3519 ktoe,3762 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,243 ktoe,Transfers
8,8,1676 ktoe,4469 ktoe,122 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6267 ktoe,Statistical differences
9,9,-53095 ktoe,0 ktoe,0 ktoe,0 ktoe,-2942 ktoe,-115 ktoe,-1 ktoe,-89 ktoe,20813 ktoe,0 ktoe,-35429 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,-5078 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5078 ktoe,Gas works
13,13,0 ktoe,-24394 ktoe,24577 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,183 ktoe,Oil refineries
14,14,-1375 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1375 ktoe,Coal transformation
15,15,-5835 ktoe,3519 ktoe,0 ktoe,-2759 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5075 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1162 ktoe,0 ktoe,0 ktoe,-1162 ktoe,Other transformation
17,17,-9403 ktoe,0 ktoe,-1448 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2232 ktoe,0 ktoe,-13082 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1768 ktoe,0 ktoe,-1768 ktoe,Losses
19,19,18828 ktoe,0 ktoe,18881 ktoe,0 ktoe,0 ktoe,0 ktoe,18 ktoe,5640 ktoe,16612 ktoe,0 ktoe,59979 ktoe,Total final consumption
20,20,12658 ktoe,0 ktoe,1395 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1518 ktoe,9460 ktoe,0 ktoe,25031 ktoe,Industry
21,21,0 ktoe,0 ktoe,14499 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,468 ktoe,0 ktoe,14968 ktoe,Transport
22,22,3151 ktoe,0 ktoe,890 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4122 ktoe,3179 ktoe,0 ktoe,11342 ktoe,Residential
23,23,1583 ktoe,0 ktoe,74 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2330 ktoe,0 ktoe,3988 ktoe,Commercial and public services
24,24,9 ktoe,0 ktoe,1002 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,475 ktoe,0 ktoe,1485 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,134 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,134 ktoe,Fishing
26,26,12 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,18 ktoe,0 ktoe,699 ktoe,0 ktoe,729 ktoe,Non-specified
27,27,1416 ktoe,0 ktoe,887 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2303 ktoe,Non-energy use
