,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,0 ktoe,2507 ktoe,0 ktoe,2274 ktoe,0 ktoe,4 ktoe,100 ktoe,1081 ktoe,0 ktoe,77 ktoe,6042 ktoe,Production
1,1,0 ktoe,913 ktoe,3874 ktoe,2935 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,12 ktoe,0 ktoe,7734 ktoe,Imports
2,2,0 ktoe,-1868 ktoe,-605 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-22 ktoe,0 ktoe,-2495 ktoe,Exports
3,3,0 ktoe,0 ktoe,-2 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-223 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-223 ktoe,International aviation bunkers
5,5,0 ktoe,-56 ktoe,12 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-44 ktoe,Stock changes
6,6,0 ktoe,1495 ktoe,3057 ktoe,5209 ktoe,0 ktoe,4 ktoe,100 ktoe,1081 ktoe,-10 ktoe,77 ktoe,11012 ktoe,TPES
7,7,0 ktoe,-144 ktoe,166 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,22 ktoe,Transfers
8,8,0 ktoe,-116 ktoe,-20 ktoe,-7 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-16 ktoe,0 ktoe,-159 ktoe,Statistical differences
9,9,0 ktoe,0 ktoe,-19 ktoe,-3605 ktoe,0 ktoe,-4 ktoe,-50 ktoe,0 ktoe,1671 ktoe,-77 ktoe,-2084 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,-36 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,36 ktoe,0 ktoe,0 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-1230 ktoe,1206 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-24 ktoe,Oil refineries
14,14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-210 ktoe,0 ktoe,0 ktoe,-210 ktoe,Other transformation
17,17,0 ktoe,-5 ktoe,-41 ktoe,-157 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-79 ktoe,0 ktoe,-283 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-262 ktoe,0 ktoe,-262 ktoe,Losses
19,19,0 ktoe,0 ktoe,4349 ktoe,1403 ktoe,0 ktoe,0 ktoe,50 ktoe,871 ktoe,1339 ktoe,0 ktoe,8012 ktoe,Total final consumption
20,20,0 ktoe,0 ktoe,889 ktoe,786 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,466 ktoe,0 ktoe,2141 ktoe,Industry
21,21,0 ktoe,0 ktoe,2149 ktoe,231 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,8 ktoe,0 ktoe,2388 ktoe,Transport
22,22,0 ktoe,0 ktoe,547 ktoe,212 ktoe,0 ktoe,0 ktoe,48 ktoe,858 ktoe,398 ktoe,0 ktoe,2063 ktoe,Residential
23,23,0 ktoe,0 ktoe,102 ktoe,154 ktoe,0 ktoe,0 ktoe,2 ktoe,12 ktoe,366 ktoe,0 ktoe,636 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,364 ktoe,21 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,100 ktoe,0 ktoe,486 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,297 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,297 ktoe,Non-energy use
