,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,1014 ktoe,257 ktoe,0 ktoe,1013 ktoe,0 ktoe,2001 ktoe,479 ktoe,7783 ktoe,0 ktoe,0 ktoe,12546 ktoe,Production
1,1,6637 ktoe,8607 ktoe,8456 ktoe,3656 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,0 ktoe,0 ktoe,27357 ktoe,Imports
2,2,-449 ktoe,0 ktoe,-444 ktoe,-303 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1196 ktoe,Exports
3,3,0 ktoe,0 ktoe,-130 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-130 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-584 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-584 ktoe,International aviation bunkers
5,5,-99 ktoe,45 ktoe,-91 ktoe,-18 ktoe,0 ktoe,0 ktoe,0 ktoe,-11 ktoe,0 ktoe,0 ktoe,-175 ktoe,Stock changes
6,6,7102 ktoe,8909 ktoe,7207 ktoe,4348 ktoe,0 ktoe,2001 ktoe,479 ktoe,7772 ktoe,0 ktoe,0 ktoe,37819 ktoe,TPES
7,7,0 ktoe,919 ktoe,-871 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,48 ktoe,Transfers
8,8,314 ktoe,295 ktoe,-128 ktoe,-323 ktoe,0 ktoe,0 ktoe,0 ktoe,226 ktoe,-236 ktoe,0 ktoe,148 ktoe,Statistical differences
9,9,-6955 ktoe,0 ktoe,-763 ktoe,-2134 ktoe,0 ktoe,-2001 ktoe,-437 ktoe,0 ktoe,6307 ktoe,0 ktoe,-5984 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4192 ktoe,512 ktoe,0 ktoe,-3680 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,5 ktoe,0 ktoe,-2 ktoe,-1 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,Gas works
13,13,0 ktoe,-10123 ktoe,9679 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-444 ktoe,Oil refineries
14,14,-99 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-99 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-66 ktoe,0 ktoe,0 ktoe,-66 ktoe,Other transformation
17,17,-140 ktoe,0 ktoe,-326 ktoe,-145 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-302 ktoe,0 ktoe,-914 ktoe,Energy industry own use
18,18,-12 ktoe,0 ktoe,0 ktoe,-55 ktoe,0 ktoe,0 ktoe,0 ktoe,-26 ktoe,-247 ktoe,0 ktoe,-341 ktoe,Losses
19,19,214 ktoe,0 ktoe,14797 ktoe,1690 ktoe,0 ktoe,0 ktoe,42 ktoe,3714 ktoe,6034 ktoe,0 ktoe,26489 ktoe,Total final consumption
20,20,209 ktoe,0 ktoe,3886 ktoe,818 ktoe,0 ktoe,0 ktoe,0 ktoe,1941 ktoe,3750 ktoe,0 ktoe,10603 ktoe,Industry
21,21,0 ktoe,0 ktoe,8726 ktoe,24 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,85 ktoe,0 ktoe,8835 ktoe,Transport
22,22,2 ktoe,0 ktoe,1000 ktoe,462 ktoe,0 ktoe,0 ktoe,0 ktoe,1748 ktoe,1169 ktoe,0 ktoe,4381 ktoe,Residential
23,23,2 ktoe,0 ktoe,621 ktoe,127 ktoe,0 ktoe,0 ktoe,0 ktoe,25 ktoe,1022 ktoe,0 ktoe,1797 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Agriculture / forestry
25,25,1 ktoe,0 ktoe,260 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7 ktoe,0 ktoe,269 ktoe,Fishing
26,26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,42 ktoe,0 ktoe,0 ktoe,0 ktoe,42 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,304 ktoe,259 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,562 ktoe,Non-energy use
