,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,211823 ktoe,39404 ktoe,0 ktoe,39001 ktoe,4856 ktoe,9732 ktoe,1845 ktoe,177006 ktoe,0 ktoe,0 ktoe,483666 ktoe,Production
1,1,57295 ktoe,162762 ktoe,14640 ktoe,10646 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,461 ktoe,0 ktoe,245804 ktoe,Imports
2,2,-1045 ktoe,0 ktoe,-53206 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5 ktoe,0 ktoe,-54256 ktoe,Exports
3,3,0 ktoe,0 ktoe,-1348 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1348 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-2982 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2982 ktoe,International aviation bunkers
5,5,-4666 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4666 ktoe,Stock changes
6,6,263407 ktoe,202166 ktoe,-42897 ktoe,49646 ktoe,4856 ktoe,9732 ktoe,1845 ktoe,177006 ktoe,456 ktoe,0 ktoe,666218 ktoe,TPES
7,7,0 ktoe,966 ktoe,-704 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,262 ktoe,Transfers
8,8,-3854 ktoe,-6538 ktoe,-2550 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-47 ktoe,0 ktoe,0 ktoe,-12989 ktoe,Statistical differences
9,9,-171405 ktoe,0 ktoe,-7689 ktoe,-24127 ktoe,-4856 ktoe,-9732 ktoe,-1622 ktoe,-6747 ktoe,78890 ktoe,0 ktoe,-147287 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,-15 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-15 ktoe,Gas works
13,13,0 ktoe,-196594 ktoe,195432 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1163 ktoe,Oil refineries
14,14,-9984 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-9984 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4304 ktoe,0 ktoe,0 ktoe,-4304 ktoe,Other transformation
17,17,-1007 ktoe,0 ktoe,-10729 ktoe,-630 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5291 ktoe,0 ktoe,-17657 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-16663 ktoe,0 ktoe,-16663 ktoe,Losses
19,19,77142 ktoe,0 ktoe,130863 ktoe,24890 ktoe,0 ktoe,0 ktoe,223 ktoe,165909 ktoe,57391 ktoe,0 ktoe,456417 ktoe,Total final consumption
20,20,62065 ktoe,0 ktoe,17899 ktoe,10505 ktoe,0 ktoe,0 ktoe,13 ktoe,28968 ktoe,25491 ktoe,0 ktoe,144941 ktoe,Industry
21,21,0 ktoe,0 ktoe,57664 ktoe,1215 ktoe,0 ktoe,0 ktoe,0 ktoe,62 ktoe,1065 ktoe,0 ktoe,60006 ktoe,Transport
22,22,2529 ktoe,0 ktoe,22359 ktoe,906 ktoe,0 ktoe,0 ktoe,179 ktoe,130510 ktoe,12508 ktoe,0 ktoe,168992 ktoe,Residential
23,23,3028 ktoe,0 ktoe,1057 ktoe,0 ktoe,0 ktoe,0 ktoe,20 ktoe,6368 ktoe,5382 ktoe,0 ktoe,15856 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,7822 ktoe,142 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,10274 ktoe,0 ktoe,18238 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,9519 ktoe,0 ktoe,3535 ktoe,0 ktoe,0 ktoe,0 ktoe,11 ktoe,0 ktoe,2671 ktoe,0 ktoe,15737 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,20526 ktoe,12122 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,32648 ktoe,Non-energy use
