,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,0 ktoe,160841 ktoe,0 ktoe,43980 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,204822 ktoe,Production
1,1,1382 ktoe,0 ktoe,17730 ktoe,15660 ktoe,0 ktoe,0 ktoe,0 ktoe,49 ktoe,1 ktoe,0 ktoe,34822 ktoe,Imports
2,2,0 ktoe,-128755 ktoe,-21956 ktoe,-6010 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-3 ktoe,0 ktoe,-156724 ktoe,Exports
3,3,0 ktoe,0 ktoe,-13948 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-13948 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-4785 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4785 ktoe,International aviation bunkers
5,5,0 ktoe,-335 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-335 ktoe,Stock changes
6,6,1382 ktoe,31752 ktoe,-22960 ktoe,53631 ktoe,0 ktoe,0 ktoe,0 ktoe,49 ktoe,-2 ktoe,0 ktoe,63852 ktoe,TPES
7,7,0 ktoe,-10967 ktoe,12014 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1047 ktoe,Transfers
8,8,0 ktoe,5565 ktoe,-707 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4859 ktoe,Statistical differences
9,9,0 ktoe,0 ktoe,-549 ktoe,-27283 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,8822 ktoe,0 ktoe,-19010 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-26350 ktoe,26679 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,329 ktoe,Oil refineries
14,14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation
17,17,0 ktoe,0 ktoe,-288 ktoe,-601 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-599 ktoe,0 ktoe,-1489 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-633 ktoe,0 ktoe,-633 ktoe,Losses
19,19,1382 ktoe,0 ktoe,14189 ktoe,25747 ktoe,0 ktoe,0 ktoe,0 ktoe,49 ktoe,7588 ktoe,0 ktoe,48955 ktoe,Total final consumption
20,20,1382 ktoe,0 ktoe,1212 ktoe,25503 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,700 ktoe,0 ktoe,28798 ktoe,Industry
21,21,0 ktoe,0 ktoe,10305 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,10305 ktoe,Transport
22,22,0 ktoe,0 ktoe,208 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2881 ktoe,0 ktoe,3089 ktoe,Residential
23,23,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2851 ktoe,0 ktoe,2851 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,49 ktoe,1156 ktoe,0 ktoe,1205 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,2465 ktoe,244 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2709 ktoe,Non-energy use
