,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,3101 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,7 ktoe,637 ktoe,0 ktoe,0 ktoe,3746 ktoe,Production
1,1,62 ktoe,0 ktoe,1339 ktoe,808 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,22 ktoe,0 ktoe,2230 ktoe,Imports
2,2,-64 ktoe,-230 ktoe,-23 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-125 ktoe,-86 ktoe,0 ktoe,-529 ktoe,Exports
3,3,0 ktoe,0 ktoe,-210 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-210 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-52 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-52 ktoe,International aviation bunkers
5,5,-55 ktoe,0 ktoe,-55 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,11 ktoe,0 ktoe,0 ktoe,-100 ktoe,Stock changes
6,6,3043 ktoe,-230 ktoe,998 ktoe,808 ktoe,0 ktoe,1 ktoe,7 ktoe,523 ktoe,-64 ktoe,0 ktoe,5085 ktoe,TPES
7,7,0 ktoe,-131 ktoe,135 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4 ktoe,Transfers
8,8,54 ktoe,0 ktoe,7 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,61 ktoe,Statistical differences
9,9,-2031 ktoe,0 ktoe,-7 ktoe,0 ktoe,0 ktoe,-1 ktoe,-7 ktoe,0 ktoe,747 ktoe,0 ktoe,-1298 ktoe,Electricity plants
10,10,-258 ktoe,0 ktoe,-1 ktoe,-147 ktoe,0 ktoe,0 ktoe,0 ktoe,-7 ktoe,90 ktoe,222 ktoe,-102 ktoe,CHP plants
11,11,-49 ktoe,0 ktoe,-63 ktoe,-266 ktoe,0 ktoe,0 ktoe,0 ktoe,-111 ktoe,0 ktoe,423 ktoe,-65 ktoe,Heat plants
12,12,-72 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-72 ktoe,Gas works
13,13,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Oil refineries
14,14,-22 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-22 ktoe,Coal transformation
15,15,-527 ktoe,362 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-165 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation
17,17,-29 ktoe,0 ktoe,-13 ktoe,-5 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,-122 ktoe,-11 ktoe,-181 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-93 ktoe,-95 ktoe,-187 ktoe,Losses
19,19,110 ktoe,0 ktoe,1056 ktoe,390 ktoe,0 ktoe,0 ktoe,0 ktoe,404 ktoe,558 ktoe,539 ktoe,3058 ktoe,Total final consumption
20,20,85 ktoe,0 ktoe,87 ktoe,171 ktoe,0 ktoe,0 ktoe,0 ktoe,84 ktoe,201 ktoe,63 ktoe,692 ktoe,Industry
21,21,0 ktoe,0 ktoe,765 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7 ktoe,0 ktoe,772 ktoe,Transport
22,22,18 ktoe,0 ktoe,10 ktoe,46 ktoe,0 ktoe,0 ktoe,0 ktoe,289 ktoe,144 ktoe,374 ktoe,881 ktoe,Residential
23,23,4 ktoe,0 ktoe,31 ktoe,49 ktoe,0 ktoe,0 ktoe,0 ktoe,21 ktoe,187 ktoe,100 ktoe,393 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,61 ktoe,7 ktoe,0 ktoe,0 ktoe,0 ktoe,10 ktoe,18 ktoe,2 ktoe,98 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,0 ktoe,1 ktoe,Fishing
26,26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified
27,27,2 ktoe,0 ktoe,102 ktoe,117 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,221 ktoe,Non-energy use
