,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,1237 ktoe,3972 ktoe,0 ktoe,27136 ktoe,1186 ktoe,2567 ktoe,0 ktoe,30833 ktoe,0 ktoe,0 ktoe,66931 ktoe,Production
1,1,2449 ktoe,7675 ktoe,10717 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,32 ktoe,0 ktoe,20874 ktoe,Imports
2,2,0 ktoe,0 ktoe,-758 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-758 ktoe,Exports
3,3,0 ktoe,0 ktoe,-91 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-91 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-715 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-715 ktoe,International aviation bunkers
5,5,0 ktoe,0 ktoe,20 ktoe,-8 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,12 ktoe,Stock changes
6,6,3686 ktoe,11648 ktoe,9173 ktoe,27128 ktoe,1186 ktoe,2567 ktoe,0 ktoe,30833 ktoe,32 ktoe,0 ktoe,86254 ktoe,TPES
7,7,0 ktoe,-223 ktoe,237 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,13 ktoe,Transfers
8,8,0 ktoe,-397 ktoe,280 ktoe,-8 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-125 ktoe,Statistical differences
9,9,-37 ktoe,0 ktoe,-7561 ktoe,-6731 ktoe,-1186 ktoe,-2567 ktoe,0 ktoe,0 ktoe,8265 ktoe,0 ktoe,-9818 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-11028 ktoe,10642 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-385 ktoe,Oil refineries
14,14,-109 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-109 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-615 ktoe,0 ktoe,0 ktoe,-615 ktoe,Other transformation
17,17,0 ktoe,0 ktoe,-179 ktoe,-206 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-287 ktoe,0 ktoe,-672 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,-916 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1408 ktoe,0 ktoe,-2324 ktoe,Losses
19,19,3541 ktoe,0 ktoe,12592 ktoe,19267 ktoe,0 ktoe,0 ktoe,0 ktoe,30218 ktoe,6603 ktoe,0 ktoe,72219 ktoe,Total final consumption
20,20,3541 ktoe,0 ktoe,1408 ktoe,7025 ktoe,0 ktoe,0 ktoe,0 ktoe,3354 ktoe,1919 ktoe,0 ktoe,17246 ktoe,Industry
21,21,0 ktoe,0 ktoe,10077 ktoe,2229 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,12305 ktoe,Transport
22,22,0 ktoe,0 ktoe,347 ktoe,6491 ktoe,0 ktoe,0 ktoe,0 ktoe,26864 ktoe,3105 ktoe,0 ktoe,36807 ktoe,Residential
23,23,0 ktoe,0 ktoe,362 ktoe,905 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,917 ktoe,0 ktoe,2184 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,34 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,662 ktoe,0 ktoe,696 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,0 ktoe,0 ktoe,79 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,79 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,285 ktoe,2618 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2903 ktoe,Non-energy use
