,Unnamed: 0,Municipal waste,Industrial waste,Primary solid biofuels,Biogases,Liquid biofuels,Geothermal,Solar thermal,Hydro,Solar PV,"Tide, wave, ocean",Wind,Category
0,0,3991 GWh,0 GWh,3960 GWh,1009 GWh,0 GWh,0 GWh,0 GWh,104 GWh,191 GWh,0 GWh,4982 GWh,Gross elec generation
1,1,13643 TJ,0 TJ,1456 TJ,185 TJ,0 TJ,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Gross heat production
2,2,63855 TJ-net,0 TJ-net,51785 TJ-net,12165 TJ-net,1177 kt,495 TJ,1070 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Production
3,3,9832 TJ-net,0 TJ-net,18944 TJ-net,0 TJ-net,203 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Imports
4,4,-2627 TJ-net,0 TJ-net,-9059 TJ-net,0 TJ-net,-884 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Exports
5,5,0 TJ-net,0 TJ-net,0 TJ-net,0 TJ-net,-65 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Stock changes
6,6,71060 TJ-net,0 TJ-net,61670 TJ-net,12165 TJ-net,431 kt,495 TJ,1070 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Domestic supply
7,7,0 TJ-net,0 TJ-net,0 TJ-net,0 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Statistical differences and transfers
8,8,67182 TJ-net,0 TJ-net,38648 TJ-net,7983 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Transformation
9,9,0 TJ-net,0 TJ-net,23582 TJ-net,917 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Electricity plants
10,10,67182 TJ-net,0 TJ-net,14683 TJ-net,6191 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,CHP plants
11,11,0 TJ-net,0 TJ-net,23 TJ-net,0 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Heat plants
12,12,0 TJ-net,0 TJ-net,360 TJ-net,875 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Other transformation
13,13,0 TJ-net,0 TJ-net,0 TJ-net,0 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Energy industry own use
14,14,0 TJ-net,0 TJ-net,0 TJ-net,0 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Losses
15,15,3878 TJ-net,0 TJ-net,23022 TJ-net,4182 TJ-net,431 kt,495 TJ,1070 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Final consumption
16,16,0 TJ-net,0 TJ-net,2857 TJ-net,891 TJ-net,13 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Industry
17,17,0 TJ-net,0 TJ-net,0 TJ-net,0 TJ-net,406 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Transport
18,18,0 TJ-net,0 TJ-net,17189 TJ-net,0 TJ-net,0 kt,0 TJ,856 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Residential
19,19,3878 TJ-net,0 TJ-net,491 TJ-net,1609 TJ-net,0 kt,0 TJ,214 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Commercial and public services
20,20,0 TJ-net,0 TJ-net,1990 TJ-net,1682 TJ-net,12 kt,495 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Agriculture / forestry
21,21,0 TJ-net,0 TJ-net,0 TJ-net,0 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Fishing
22,22,0 TJ-net,0 TJ-net,495 TJ-net,0 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Other non-specified
23,23,0 TJ-net,0 TJ-net,0 TJ-net,0 TJ-net,0 kt,0 TJ,0 TJ,UNIT N/A,UNIT N/A,UNIT N/A,UNIT N/A,Non-energy use
