,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,427 ktoe,254 ktoe,0 ktoe,18960 ktoe,0 ktoe,82 ktoe,12 ktoe,9123 ktoe,0 ktoe,0 ktoe,28857 ktoe,Production
1,1,508 ktoe,1191 ktoe,3941 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,5640 ktoe,Imports
2,2,0 ktoe,0 ktoe,-109 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-109 ktoe,Exports
3,3,0 ktoe,0 ktoe,-90 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-90 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-339 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-339 ktoe,International aviation bunkers
5,5,52 ktoe,0 ktoe,-115 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-62 ktoe,Stock changes
6,6,988 ktoe,1445 ktoe,3289 ktoe,18960 ktoe,0 ktoe,82 ktoe,12 ktoe,9123 ktoe,0 ktoe,0 ktoe,33898 ktoe,TPES
7,7,0 ktoe,-170 ktoe,176 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,Transfers
8,8,0 ktoe,119 ktoe,106 ktoe,-24 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-24 ktoe,0 ktoe,177 ktoe,Statistical differences
9,9,-296 ktoe,0 ktoe,-1226 ktoe,-10962 ktoe,0 ktoe,-82 ktoe,-12 ktoe,0 ktoe,4572 ktoe,0 ktoe,-8006 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-1394 ktoe,1374 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-20 ktoe,Oil refineries
14,14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-166 ktoe,0 ktoe,0 ktoe,-166 ktoe,Other transformation
17,17,-16 ktoe,0 ktoe,-47 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-257 ktoe,0 ktoe,-320 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,-114 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-605 ktoe,0 ktoe,-718 ktoe,Losses
19,19,676 ktoe,0 ktoe,3672 ktoe,7860 ktoe,0 ktoe,0 ktoe,0 ktoe,8957 ktoe,3687 ktoe,0 ktoe,24851 ktoe,Total final consumption
20,20,676 ktoe,0 ktoe,191 ktoe,3215 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2068 ktoe,0 ktoe,6150 ktoe,Industry
21,21,0 ktoe,0 ktoe,1979 ktoe,895 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2874 ktoe,Transport
22,22,0 ktoe,0 ktoe,380 ktoe,2103 ktoe,0 ktoe,0 ktoe,0 ktoe,8957 ktoe,1233 ktoe,0 ktoe,12673 ktoe,Residential
23,23,0 ktoe,0 ktoe,0 ktoe,208 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,237 ktoe,0 ktoe,445 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,1016 ktoe,19 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,108 ktoe,0 ktoe,1142 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,0 ktoe,0 ktoe,1 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,41 ktoe,0 ktoe,42 ktoe,Non-specified
27,27,0 ktoe,0 ktoe,106 ktoe,1420 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1526 ktoe,Non-energy use
