,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,268555 ktoe,42181 ktoe,0 ktoe,66744 ktoe,0 ktoe,1455 ktoe,16190 ktoe,57648 ktoe,0 ktoe,0 ktoe,452773 ktoe,Production
1,1,434 ktoe,23357 ktoe,29781 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,53572 ktoe,Imports
2,2,-240164 ktoe,-15884 ktoe,-4524 ktoe,-30232 ktoe,0 ktoe,0 ktoe,0 ktoe,-1698 ktoe,0 ktoe,0 ktoe,-292502 ktoe,Exports
3,3,0 ktoe,0 ktoe,-211 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-211 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-1358 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1358 ktoe,International aviation bunkers
5,5,0 ktoe,345 ktoe,336 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,12 ktoe,0 ktoe,0 ktoe,693 ktoe,Stock changes
6,6,28825 ktoe,49999 ktoe,24024 ktoe,36513 ktoe,0 ktoe,1455 ktoe,16190 ktoe,55962 ktoe,0 ktoe,0 ktoe,212968 ktoe,TPES
7,7,0 ktoe,-1478 ktoe,1635 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,157 ktoe,Transfers
8,8,0 ktoe,1414 ktoe,8757 ktoe,60 ktoe,0 ktoe,0 ktoe,0 ktoe,19 ktoe,14 ktoe,0 ktoe,10265 ktoe,Statistical differences
9,9,-23904 ktoe,0 ktoe,-6568 ktoe,-11508 ktoe,0 ktoe,-1455 ktoe,-16190 ktoe,-79 ktoe,18574 ktoe,0 ktoe,-41130 ktoe,Electricity plants
10,10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants
11,11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-48934 ktoe,44486 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4448 ktoe,Oil refineries
14,14,-4 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-733 ktoe,0 ktoe,0 ktoe,-733 ktoe,Other transformation
17,17,0 ktoe,0 ktoe,-2247 ktoe,-7569 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-683 ktoe,0 ktoe,-10499 ktoe,Energy industry own use
18,18,0 ktoe,0 ktoe,0 ktoe,-223 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1780 ktoe,0 ktoe,-2003 ktoe,Losses
19,19,4916 ktoe,1002 ktoe,70086 ktoe,17273 ktoe,0 ktoe,0 ktoe,0 ktoe,55170 ktoe,16126 ktoe,0 ktoe,164572 ktoe,Total final consumption
20,20,4907 ktoe,0 ktoe,9476 ktoe,13131 ktoe,0 ktoe,0 ktoe,0 ktoe,6488 ktoe,5536 ktoe,0 ktoe,39538 ktoe,Industry
21,21,0 ktoe,0 ktoe,45489 ktoe,25 ktoe,0 ktoe,0 ktoe,0 ktoe,819 ktoe,0 ktoe,0 ktoe,46334 ktoe,Transport
22,22,10 ktoe,0 ktoe,6992 ktoe,17 ktoe,0 ktoe,0 ktoe,0 ktoe,47664 ktoe,6425 ktoe,0 ktoe,61108 ktoe,Residential
23,23,0 ktoe,0 ktoe,1126 ktoe,196 ktoe,0 ktoe,0 ktoe,0 ktoe,199 ktoe,3951 ktoe,0 ktoe,5471 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,3202 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,214 ktoe,0 ktoe,3416 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,0 ktoe,0 ktoe,286 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,286 ktoe,Non-specified
27,27,0 ktoe,1002 ktoe,3515 ktoe,3904 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,8420 ktoe,Non-energy use
