,Unnamed: 0,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category
0,0,45055 ktoe,3726 ktoe,0 ktoe,8866 ktoe,25350 ktoe,1977 ktoe,7842 ktoe,27967 ktoe,0 ktoe,0 ktoe,120783 ktoe,Production
1,1,37446 ktoe,92179 ktoe,38169 ktoe,81946 ktoe,0 ktoe,0 ktoe,0 ktoe,1134 ktoe,3372 ktoe,0 ktoe,254245 ktoe,Imports
2,2,-1177 ktoe,-35 ktoe,-20053 ktoe,-18405 ktoe,0 ktoe,0 ktoe,0 ktoe,-1416 ktoe,-6141 ktoe,-4 ktoe,-47230 ktoe,Exports
3,3,0 ktoe,0 ktoe,-2276 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2276 ktoe,International marine bunkers
4,4,0 ktoe,0 ktoe,-8370 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-8370 ktoe,International aviation bunkers
5,5,316 ktoe,-349 ktoe,170 ktoe,695 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,833 ktoe,Stock changes
6,6,81639 ktoe,95521 ktoe,7639 ktoe,73102 ktoe,25350 ktoe,1977 ktoe,7842 ktoe,27685 ktoe,-2768 ktoe,-4 ktoe,317984 ktoe,TPES
7,7,0 ktoe,693 ktoe,61 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,754 ktoe,Transfers
8,8,401 ktoe,-365 ktoe,486 ktoe,-950 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-429 ktoe,Statistical differences
9,9,-60427 ktoe,0 ktoe,-1007 ktoe,-2695 ktoe,-25350 ktoe,-1977 ktoe,-7181 ktoe,-5682 ktoe,44835 ktoe,0 ktoe,-59484 ktoe,Electricity plants
10,10,-7344 ktoe,0 ktoe,-450 ktoe,-10567 ktoe,0 ktoe,0 ktoe,0 ktoe,-7312 ktoe,9588 ktoe,8333 ktoe,-7753 ktoe,CHP plants
11,11,-434 ktoe,0 ktoe,-136 ktoe,-2411 ktoe,0 ktoe,0 ktoe,-10 ktoe,-1313 ktoe,0 ktoe,3330 ktoe,-973 ktoe,Heat plants
12,12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works
13,13,0 ktoe,-101710 ktoe,100049 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1662 ktoe,Oil refineries
14,14,-5489 ktoe,0 ktoe,-1020 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6509 ktoe,Coal transformation
15,15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants
16,16,0 ktoe,5862 ktoe,-6012 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-151 ktoe,Other transformation
17,17,-824 ktoe,0 ktoe,-5513 ktoe,-1224 ktoe,0 ktoe,0 ktoe,0 ktoe,-443 ktoe,-4564 ktoe,-272 ktoe,-12840 ktoe,Energy industry own use
18,18,-462 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-24 ktoe,-2104 ktoe,-1002 ktoe,-3592 ktoe,Losses
19,19,7059 ktoe,0 ktoe,94097 ktoe,55255 ktoe,0 ktoe,0 ktoe,651 ktoe,12911 ktoe,44987 ktoe,10385 ktoe,225346 ktoe,Total final consumption
20,20,5928 ktoe,0 ktoe,3057 ktoe,19186 ktoe,0 ktoe,0 ktoe,0 ktoe,3198 ktoe,19284 ktoe,4528 ktoe,55180 ktoe,Industry
21,21,0 ktoe,0 ktoe,50036 ktoe,453 ktoe,0 ktoe,0 ktoe,0 ktoe,2702 ktoe,1025 ktoe,0 ktoe,54216 ktoe,Transport
22,22,692 ktoe,0 ktoe,14117 ktoe,22509 ktoe,0 ktoe,0 ktoe,567 ktoe,5634 ktoe,11694 ktoe,4406 ktoe,59620 ktoe,Residential
23,23,46 ktoe,0 ktoe,7806 ktoe,10697 ktoe,0 ktoe,0 ktoe,84 ktoe,1377 ktoe,12984 ktoe,1451 ktoe,34444 ktoe,Commercial and public services
24,24,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Agriculture / forestry
25,25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing
26,26,0 ktoe,0 ktoe,147 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,147 ktoe,Non-specified
27,27,393 ktoe,0 ktoe,18935 ktoe,2410 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,21739 ktoe,Non-energy use
