,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
5,17007 ktoe,788 ktoe,595 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,18390 ktoe,Stock changes,2005
6,1210363 ktoe,300965 ktoe,19949 ktoe,40978 ktoe,13833 ktoe,34137 ktoe,5282 ktoe,168450 ktoe,28 ktoe,0 ktoe,1793987 ktoe,TPES,2005
7,0 ktoe,-74 ktoe,88 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,13 ktoe,Transfers,2005
8,26692 ktoe,-1 ktoe,925 ktoe,186 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,170 ktoe,0 ktoe,27972 ktoe,Statistical differences,2005
9,-291344 ktoe,-413 ktoe,-12034 ktoe,-3550 ktoe,-13833 ktoe,-34137 ktoe,-281 ktoe,-1789 ktoe,139210 ktoe,0 ktoe,-218171 ktoe,Electricity plants,2005
10,-279177 ktoe,0 ktoe,0 ktoe,-1710 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,79097 ktoe,49889 ktoe,-151901 ktoe,CHP plants,2005
11,-2255 ktoe,-30 ktoe,-2867 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-483 ktoe,0 ktoe,4782 ktoe,-853 ktoe,Heat plants,2005
12,-2308 ktoe,0 ktoe,-808 ktoe,243 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2874 ktoe,Gas works,2005
13,0 ktoe,-290405 ktoe,285339 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5066 ktoe,Oil refineries,2005
14,-84471 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-84471 ktoe,Coal transformation,2005
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2005
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2005
17,-38629 ktoe,-4887 ktoe,-17687 ktoe,-5598 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-28461 ktoe,-10650 ktoe,-105913 ktoe,Energy industry own use,2005
18,0 ktoe,-1538 ktoe,-20 ktoe,-864 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-15095 ktoe,-630 ktoe,-18147 ktoe,Losses,2005
19,538872 ktoe,3617 ktoe,272883 ktoe,29685 ktoe,0 ktoe,0 ktoe,5001 ktoe,166178 ktoe,174949 ktoe,43391 ktoe,1234577 ktoe,Total final consumption,2005
20,419591 ktoe,2486 ktoe,42834 ktoe,10887 ktoe,0 ktoe,0 ktoe,96 ktoe,0 ktoe,116875 ktoe,29163 ktoe,621933 ktoe,Industry,2005
21,1 ktoe,0 ktoe,132133 ktoe,1477 ktoe,0 ktoe,0 ktoe,0 ktoe,697 ktoe,2783 ktoe,0 ktoe,137090 ktoe,Transport,2005
22,54477 ktoe,0 ktoe,18308 ktoe,6979 ktoe,0 ktoe,0 ktoe,3658 ktoe,165476 ktoe,25660 ktoe,12430 ktoe,286990 ktoe,Residential,2005
23,14253 ktoe,0 ktoe,9795 ktoe,3004 ktoe,0 ktoe,0 ktoe,936 ktoe,0 ktoe,12281 ktoe,796 ktoe,41064 ktoe,Commercial and public services,2005
24,9549 ktoe,0 ktoe,14830 ktoe,0 ktoe,0 ktoe,0 ktoe,294 ktoe,0 ktoe,6675 ktoe,13 ktoe,31361 ktoe,Agriculture / forestry,2005
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2005
26,18801 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,16 ktoe,5 ktoe,10675 ktoe,988 ktoe,30486 ktoe,Non-specified,2005
27,22201 ktoe,1131 ktoe,54983 ktoe,7338 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,85653 ktoe,Non-energy use,2005
0,1334250 ktoe,184855 ktoe,0 ktoe,49001 ktoe,14290 ktoe,37471 ktoe,6383 ktoe,166489 ktoe,0 ktoe,0 ktoe,1792739 ktoe,Production,2006
1,27653 ktoe,145175 ktoe,61863 ktoe,3196 ktoe,0 ktoe,0 ktoe,0 ktoe,7 ktoe,1400 ktoe,0 ktoe,239294 ktoe,Imports,2006
2,-51000 ktoe,-6337 ktoe,-17031 ktoe,-2425 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,-1444 ktoe,0 ktoe,-78240 ktoe,Exports,2006
3,0 ktoe,0 ktoe,-13047 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-13047 ktoe,International marine bunkers,2006
4,0 ktoe,0 ktoe,-8688 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-8688 ktoe,International aviation bunkers,2006
5,33469 ktoe,-1111 ktoe,-2392 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,29966 ktoe,Stock changes,2006
6,1344371 ktoe,322582 ktoe,20705 ktoe,49772 ktoe,14290 ktoe,37471 ktoe,6383 ktoe,166494 ktoe,-44 ktoe,0 ktoe,1962024 ktoe,TPES,2006
7,0 ktoe,-89 ktoe,104 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,16 ktoe,Transfers,2006
8,30042 ktoe,-41 ktoe,939 ktoe,581 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,328 ktoe,0 ktoe,31848 ktoe,Statistical differences,2006
9,-349412 ktoe,-229 ktoe,-9123 ktoe,-5133 ktoe,-14290 ktoe,-37471 ktoe,-450 ktoe,-2408 ktoe,162970 ktoe,0 ktoe,-255546 ktoe,Electricity plants,2006
10,-300472 ktoe,0 ktoe,0 ktoe,-2665 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,86778 ktoe,52517 ktoe,-163843 ktoe,CHP plants,2006
11,-3884 ktoe,-8 ktoe,-3108 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-481 ktoe,0 ktoe,6433 ktoe,-1048 ktoe,Heat plants,2006
12,-2364 ktoe,0 ktoe,-675 ktoe,19 ktoe,0 ktoe,0 ktoe,0 ktoe,-13 ktoe,0 ktoe,0 ktoe,-3032 ktoe,Gas works,2006
13,0 ktoe,-310460 ktoe,302654 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-7806 ktoe,Oil refineries,2006
14,-101749 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-101749 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2006
17,-44901 ktoe,-5654 ktoe,-16556 ktoe,-6351 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-30887 ktoe,-9961 ktoe,-114311 ktoe,Energy industry own use,2006
18,0 ktoe,-1984 ktoe,-19 ktoe,-829 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-16383 ktoe,-711 ktoe,-19925 ktoe,Losses,2006
19,571630 ktoe,4117 ktoe,294920 ktoe,35393 ktoe,0 ktoe,0 ktoe,5934 ktoe,163592 ktoe,202763 ktoe,48278 ktoe,1326626 ktoe,Total final consumption,2006
20,445688 ktoe,2163 ktoe,46715 ktoe,14279 ktoe,0 ktoe,0 ktoe,107 ktoe,0 ktoe,136909 ktoe,32367 ktoe,678228 ktoe,Industry,2006
21,2 ktoe,0 ktoe,143826 ktoe,1913 ktoe,0 ktoe,0 ktoe,0 ktoe,889 ktoe,3342 ktoe,0 ktoe,149971 ktoe,Transport,2006
22,54996 ktoe,0 ktoe,20664 ktoe,8912 ktoe,0 ktoe,0 ktoe,4405 ktoe,162698 ktoe,29665 ktoe,13602 ktoe,294942 ktoe,Residential,2006
23,15126 ktoe,0 ktoe,10361 ktoe,3682 ktoe,0 ktoe,0 ktoe,1077 ktoe,0 ktoe,13289 ktoe,1046 ktoe,44581 ktoe,Commercial and public services,2006
24,9853 ktoe,0 ktoe,15734 ktoe,0 ktoe,0 ktoe,0 ktoe,327 ktoe,0 ktoe,7111 ktoe,15 ktoe,33040 ktoe,Agriculture / forestry,2006
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2006
26,18493 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,18 ktoe,5 ktoe,12447 ktoe,1248 ktoe,32211 ktoe,Non-specified,2006
27,27472 ktoe,1954 ktoe,57620 ktoe,6607 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,93652 ktoe,Non-energy use,2006
0,1451683 ktoe,186423 ktoe,0 ktoe,57945 ktoe,16189 ktoe,41725 ktoe,7574 ktoe,155145 ktoe,0 ktoe,0 ktoe,1916683 ktoe,Production,2007
1,35642 ktoe,163160 ktoe,60430 ktoe,5607 ktoe,0 ktoe,0 ktoe,0 ktoe,5 ktoe,1308 ktoe,0 ktoe,266153 ktoe,Imports,2007
2,-45144 ktoe,-3884 ktoe,-19009 ktoe,-2176 ktoe,0 ktoe,0 ktoe,0 ktoe,-2 ktoe,-1599 ktoe,0 ktoe,-71815 ktoe,Exports,2007
3,0 ktoe,0 ktoe,-15015 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-15015 ktoe,International marine bunkers,2007
4,0 ktoe,0 ktoe,-8926 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-8926 ktoe,International aviation bunkers,2007
5,29195 ktoe,-5244 ktoe,756 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,24708 ktoe,Stock changes,2007
6,1471376 ktoe,340455 ktoe,18236 ktoe,61376 ktoe,16189 ktoe,41725 ktoe,7574 ktoe,155148 ktoe,-292 ktoe,0 ktoe,2111787 ktoe,TPES,2007
7,0 ktoe,-105 ktoe,124 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,19 ktoe,Transfers,2007
8,15785 ktoe,-33 ktoe,481 ktoe,-148 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,485 ktoe,0 ktoe,16570 ktoe,Statistical differences,2007
9,-388248 ktoe,-159 ktoe,-6772 ktoe,-6370 ktoe,-16189 ktoe,-41725 ktoe,-601 ktoe,-3337 ktoe,187256 ktoe,0 ktoe,-276145 ktoe,Electricity plants,2007
10,-325728 ktoe,0 ktoe,0 ktoe,-2839 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,98277 ktoe,57199 ktoe,-173092 ktoe,CHP plants,2007
11,-2085 ktoe,-6 ktoe,-2821 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-479 ktoe,0 ktoe,4567 ktoe,-824 ktoe,Heat plants,2007
12,-3480 ktoe,0 ktoe,-424 ktoe,-12 ktoe,0 ktoe,0 ktoe,0 ktoe,-13 ktoe,0 ktoe,0 ktoe,-3929 ktoe,Gas works,2007
13,0 ktoe,-328326 ktoe,321494 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6832 ktoe,Oil refineries,2007
14,-111520 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-111520 ktoe,Coal transformation,2007
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2007
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2007
17,-51722 ktoe,-5695 ktoe,-16770 ktoe,-7444 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-33592 ktoe,-9301 ktoe,-124524 ktoe,Energy industry own use,2007
18,0 ktoe,-1984 ktoe,-19 ktoe,-930 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-18159 ktoe,-759 ktoe,-21851 ktoe,Losses,2007
19,604378 ktoe,4147 ktoe,313529 ktoe,43631 ktoe,0 ktoe,0 ktoe,6973 ktoe,151319 ktoe,233975 ktoe,51707 ktoe,1409659 ktoe,Total final consumption,2007
20,478524 ktoe,2429 ktoe,46808 ktoe,17155 ktoe,0 ktoe,0 ktoe,118 ktoe,0 ktoe,158619 ktoe,35025 ktoe,738678 ktoe,Industry,2007
21,1 ktoe,0 ktoe,154891 ktoe,1964 ktoe,0 ktoe,0 ktoe,0 ktoe,1022 ktoe,3903 ktoe,0 ktoe,161781 ktoe,Transport,2007
22,52550 ktoe,0 ktoe,22656 ktoe,12319 ktoe,0 ktoe,0 ktoe,5247 ktoe,150293 ktoe,35803 ktoe,13779 ktoe,292647 ktoe,Residential,2007
23,16003 ktoe,0 ktoe,11422 ktoe,4447 ktoe,0 ktoe,0 ktoe,1229 ktoe,0 ktoe,14424 ktoe,1140 ktoe,48664 ktoe,Commercial and public services,2007
24,10296 ktoe,0 ktoe,14307 ktoe,0 ktoe,0 ktoe,0 ktoe,359 ktoe,0 ktoe,7558 ktoe,19 ktoe,32540 ktoe,Agriculture / forestry,2007
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2007
26,19175 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,20 ktoe,3 ktoe,13669 ktoe,1744 ktoe,34611 ktoe,Non-specified,2007
27,27829 ktoe,1718 ktoe,63445 ktoe,7747 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,100739 ktoe,Non-energy use,2007
0,1487126 ktoe,190561 ktoe,0 ktoe,67200 ktoe,17821 ktoe,50317 ktoe,9806 ktoe,144256 ktoe,0 ktoe,0 ktoe,1967087 ktoe,Production,2008
1,30801 ktoe,178885 ktoe,62315 ktoe,6448 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,1302 ktoe,0 ktoe,279757 ktoe,Imports,2008
2,-38046 ktoe,-4238 ktoe,-21106 ktoe,-2716 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,-1737 ktoe,0 ktoe,-67844 ktoe,Exports,2008
3,0 ktoe,0 ktoe,-13628 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-13628 ktoe,International marine bunkers,2008
4,0 ktoe,0 ktoe,-8473 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-8473 ktoe,International aviation bunkers,2008
5,29032 ktoe,-10101 ktoe,-7914 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,11017 ktoe,Stock changes,2008
6,1508913 ktoe,355107 ktoe,11193 ktoe,70932 ktoe,17821 ktoe,50317 ktoe,9806 ktoe,144261 ktoe,-435 ktoe,0 ktoe,2167916 ktoe,TPES,2008
7,0 ktoe,-121 ktoe,143 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,21 ktoe,Transfers,2008
8,19675 ktoe,119 ktoe,-417 ktoe,-394 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1277 ktoe,0 ktoe,20260 ktoe,Statistical differences,2008
9,-391268 ktoe,-89 ktoe,-4568 ktoe,-6539 ktoe,-17821 ktoe,-50317 ktoe,-1410 ktoe,-5057 ktoe,201835 ktoe,0 ktoe,-275233 ktoe,Electricity plants,2008
10,-328971 ktoe,0 ktoe,0 ktoe,-3256 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,99556 ktoe,55063 ktoe,-177608 ktoe,CHP plants,2008
11,-3747 ktoe,-10 ktoe,-3339 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-472 ktoe,0 ktoe,6502 ktoe,-1066 ktoe,Heat plants,2008
12,-3009 ktoe,0 ktoe,-371 ktoe,-181 ktoe,0 ktoe,0 ktoe,0 ktoe,-13 ktoe,0 ktoe,0 ktoe,-3574 ktoe,Gas works,2008
13,0 ktoe,-345124 ktoe,337671 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-7453 ktoe,Oil refineries,2008
14,-109629 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-109629 ktoe,Coal transformation,2008
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2008
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2008
17,-53804 ktoe,-4977 ktoe,-17967 ktoe,-9152 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-35290 ktoe,-8210 ktoe,-129401 ktoe,Energy industry own use,2008
18,0 ktoe,-2004 ktoe,-24 ktoe,-1157 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-18796 ktoe,-758 ktoe,-22739 ktoe,Losses,2008
19,638160 ktoe,2901 ktoe,322321 ktoe,50253 ktoe,0 ktoe,0 ktoe,8396 ktoe,138719 ktoe,248147 ktoe,52597 ktoe,1461494 ktoe,Total final consumption,2008
20,513442 ktoe,1458 ktoe,46520 ktoe,18193 ktoe,0 ktoe,0 ktoe,128 ktoe,0 ktoe,166029 ktoe,34741 ktoe,780511 ktoe,Industry,2008
21,0 ktoe,0 ktoe,165376 ktoe,5353 ktoe,0 ktoe,0 ktoe,0 ktoe,1275 ktoe,4252 ktoe,0 ktoe,176256 ktoe,Transport,2008
22,49245 ktoe,0 ktoe,20652 ktoe,14572 ktoe,0 ktoe,0 ktoe,6435 ktoe,137439 ktoe,38686 ktoe,14991 ktoe,282020 ktoe,Residential,2008
23,16101 ktoe,0 ktoe,11151 ktoe,3416 ktoe,0 ktoe,0 ktoe,1419 ktoe,0 ktoe,15485 ktoe,1256 ktoe,48828 ktoe,Commercial and public services,2008
24,10606 ktoe,0 ktoe,12934 ktoe,0 ktoe,0 ktoe,0 ktoe,391 ktoe,0 ktoe,7627 ktoe,19 ktoe,31577 ktoe,Agriculture / forestry,2008
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2008
26,19820 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,22 ktoe,5 ktoe,16068 ktoe,1589 ktoe,37503 ktoe,Non-specified,2008
27,28946 ktoe,1443 ktoe,65689 ktoe,8719 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,104797 ktoe,Non-energy use,2008
0,1567587 ktoe,189619 ktoe,0 ktoe,71359 ktoe,18274 ktoe,52936 ktoe,12861 ktoe,139006 ktoe,0 ktoe,0 ktoe,2051640 ktoe,Production,2009
