,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
5,-2724 ktoe,-458 ktoe,1023 ktoe,-4951 ktoe,0 ktoe,0 ktoe,0 ktoe,-36 ktoe,0 ktoe,0 ktoe,-7146 ktoe,Stock changes,2005
6,112582 ktoe,216840 ktoe,-87642 ktoe,349669 ktoe,39248 ktoe,14848 ktoe,353 ktoe,6916 ktoe,-1065 ktoe,0 ktoe,651749 ktoe,TPES,2005
7,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers,2005
8,-2635 ktoe,0 ktoe,58 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2577 ktoe,Statistical differences,2005
9,0 ktoe,0 ktoe,-473 ktoe,-1505 ktoe,-38940 ktoe,-14848 ktoe,-353 ktoe,0 ktoe,28154 ktoe,0 ktoe,-27964 ktoe,Electricity plants,2005
10,-60865 ktoe,-4 ktoe,-7291 ktoe,-141827 ktoe,-308 ktoe,0 ktoe,0 ktoe,-1729 ktoe,53631 ktoe,65272 ktoe,-93121 ktoe,CHP plants,2005
11,-15991 ktoe,-762 ktoe,-8241 ktoe,-60452 ktoe,0 ktoe,0 ktoe,0 ktoe,-2326 ktoe,0 ktoe,83652 ktoe,-4118 ktoe,Heat plants,2005
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2005
13,0 ktoe,-213127 ktoe,208855 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4272 ktoe,Oil refineries,2005
14,-19266 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-19266 ktoe,Coal transformation,2005
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2005
16,0 ktoe,0 ktoe,-732 ktoe,-2054 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2786 ktoe,Other transformation,2005
17,-589 ktoe,-298 ktoe,-12708 ktoe,-10524 ktoe,0 ktoe,0 ktoe,0 ktoe,-250 ktoe,-15152 ktoe,-16572 ktoe,-56092 ktoe,Energy industry own use,2005
18,0 ktoe,-2578 ktoe,0 ktoe,-5255 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-9681 ktoe,-12069 ktoe,-29582 ktoe,Losses,2005
19,13237 ktoe,70 ktoe,91826 ktoe,128054 ktoe,0 ktoe,0 ktoe,0 ktoe,2611 ktoe,55888 ktoe,120284 ktoe,411970 ktoe,Total final consumption,2005
20,6876 ktoe,13 ktoe,10265 ktoe,30118 ktoe,0 ktoe,0 ktoe,0 ktoe,585 ktoe,28364 ktoe,46810 ktoe,123031 ktoe,Industry,2005
21,0 ktoe,19 ktoe,47558 ktoe,33844 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7151 ktoe,0 ktoe,88572 ktoe,Transport,2005
22,2829 ktoe,0 ktoe,6331 ktoe,38144 ktoe,0 ktoe,0 ktoe,0 ktoe,1126 ktoe,9365 ktoe,52768 ktoe,110563 ktoe,Residential,2005
23,2674 ktoe,31 ktoe,844 ktoe,3559 ktoe,0 ktoe,0 ktoe,0 ktoe,618 ktoe,9540 ktoe,17459 ktoe,34725 ktoe,Commercial and public services,2005
24,119 ktoe,7 ktoe,4151 ktoe,549 ktoe,0 ktoe,0 ktoe,0 ktoe,283 ktoe,1448 ktoe,3235 ktoe,9792 ktoe,Agriculture / forestry,2005
25,0 ktoe,0 ktoe,518 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,19 ktoe,12 ktoe,549 ktoe,Fishing,2005
26,56 ktoe,0 ktoe,0 ktoe,415 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,471 ktoe,Non-specified,2005
27,683 ktoe,0 ktoe,22160 ktoe,21424 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,44267 ktoe,Non-energy use,2005
0,159342 ktoe,478130 ktoe,0 ktoe,525874 ktoe,41108 ktoe,14906 ktoe,399 ktoe,7382 ktoe,0 ktoe,0 ktoe,1227140 ktoe,Production,2006
1,15554 ktoe,2332 ktoe,44 ktoe,5816 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,440 ktoe,0 ktoe,24186 ktoe,Imports,2006
2,-59848 ktoe,-249685 ktoe,-87319 ktoe,-163889 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1799 ktoe,0 ktoe,-562541 ktoe,Exports,2006
3,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,International marine bunkers,2006
4,0 ktoe,0 ktoe,-5444 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5444 ktoe,International aviation bunkers,2006
5,693 ktoe,-2149 ktoe,-2112 ktoe,-9093 ktoe,0 ktoe,0 ktoe,0 ktoe,102 ktoe,0 ktoe,0 ktoe,-12559 ktoe,Stock changes,2006
6,115741 ktoe,228628 ktoe,-94831 ktoe,358708 ktoe,41108 ktoe,14906 ktoe,399 ktoe,7484 ktoe,-1360 ktoe,0 ktoe,670781 ktoe,TPES,2006
7,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers,2006
8,-2563 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2563 ktoe,Statistical differences,2006
9,0 ktoe,0 ktoe,-492 ktoe,-1861 ktoe,-40761 ktoe,-14906 ktoe,-399 ktoe,0 ktoe,28895 ktoe,0 ktoe,-29524 ktoe,Electricity plants,2006
10,-65625 ktoe,-21 ktoe,-8037 ktoe,-145648 ktoe,-348 ktoe,0 ktoe,0 ktoe,-1865 ktoe,56562 ktoe,67157 ktoe,-97825 ktoe,CHP plants,2006
11,-16044 ktoe,-758 ktoe,-7456 ktoe,-62203 ktoe,0 ktoe,0 ktoe,0 ktoe,-2470 ktoe,0 ktoe,86421 ktoe,-2510 ktoe,Heat plants,2006
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2006
13,0 ktoe,-224974 ktoe,219843 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5131 ktoe,Oil refineries,2006
14,-16603 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-16603 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,0 ktoe,-716 ktoe,-1648 ktoe,0 ktoe,0 ktoe,0 ktoe,-379 ktoe,0 ktoe,0 ktoe,-2743 ktoe,Other transformation,2006
17,-1204 ktoe,-304 ktoe,-12698 ktoe,-11078 ktoe,0 ktoe,0 ktoe,0 ktoe,-342 ktoe,-16256 ktoe,-20458 ktoe,-62341 ktoe,Energy industry own use,2006
