,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,1949 ktoe,146590 ktoe,0 ktoe,69843 ktoe,0 ktoe,9353 ktoe,22 ktoe,1265 ktoe,0 ktoe,26 ktoe,229049 ktoe,Production,2004
1,825 ktoe,509 ktoe,3852 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,32 ktoe,1316 ktoe,0 ktoe,6535 ktoe,Imports,2004
2,-1840 ktoe,-126418 ktoe,-14310 ktoe,-65800 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-331 ktoe,0 ktoe,-208700 ktoe,Exports,2004
3,0 ktoe,0 ktoe,-511 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-511 ktoe,International marine bunkers,2004
4,0 ktoe,0 ktoe,-276 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-276 ktoe,International aviation bunkers,2004
5,-7 ktoe,294 ktoe,109 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,395 ktoe,Stock changes,2004
6,927 ktoe,20975 ktoe,-11137 ktoe,4043 ktoe,0 ktoe,9353 ktoe,22 ktoe,1297 ktoe,985 ktoe,26 ktoe,26492 ktoe,TPES,2004
7,0 ktoe,-6392 ktoe,6829 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,437 ktoe,Transfers,2004
8,-18 ktoe,78 ktoe,-1122 ktoe,559 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-503 ktoe,Statistical differences,2004
9,-8 ktoe,0 ktoe,-3 ktoe,-48 ktoe,0 ktoe,-9353 ktoe,-22 ktoe,-45 ktoe,9454 ktoe,-44 ktoe,-69 ktoe,Electricity plants,2004
10,-18 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-99 ktoe,13 ktoe,88 ktoe,-16 ktoe,CHP plants,2004
11,0 ktoe,0 ktoe,-24 ktoe,-5 ktoe,0 ktoe,0 ktoe,0 ktoe,-104 ktoe,-52 ktoe,176 ktoe,-10 ktoe,Heat plants,2004
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2004
13,0 ktoe,-14691 ktoe,14624 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-67 ktoe,Oil refineries,2004
14,-74 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-74 ktoe,Coal transformation,2004
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2004
16,0 ktoe,29 ktoe,-32 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-3 ktoe,Other transformation,2004
17,0 ktoe,0 ktoe,-762 ktoe,-3743 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-185 ktoe,-10 ktoe,-4700 ktoe,Energy industry own use,2004
18,-14 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-13 ktoe,-936 ktoe,-37 ktoe,-999 ktoe,Losses,2004
19,795 ktoe,0 ktoe,8373 ktoe,805 ktoe,0 ktoe,0 ktoe,0 ktoe,1036 ktoe,9279 ktoe,199 ktoe,20487 ktoe,Total final consumption,2004
20,738 ktoe,0 ktoe,1091 ktoe,189 ktoe,0 ktoe,0 ktoe,0 ktoe,384 ktoe,4406 ktoe,25 ktoe,6833 ktoe,Industry,2004
21,0 ktoe,0 ktoe,4305 ktoe,9 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,51 ktoe,0 ktoe,4365 ktoe,Transport,2004
22,2 ktoe,0 ktoe,279 ktoe,3 ktoe,0 ktoe,0 ktoe,0 ktoe,633 ktoe,2786 ktoe,36 ktoe,3739 ktoe,Residential,2004
23,0 ktoe,0 ktoe,265 ktoe,6 ktoe,0 ktoe,0 ktoe,0 ktoe,18 ktoe,1856 ktoe,138 ktoe,2282 ktoe,Commercial and public services,2004
24,0 ktoe,0 ktoe,158 ktoe,6 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,168 ktoe,0 ktoe,334 ktoe,Agriculture / forestry,2004
25,0 ktoe,0 ktoe,459 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,12 ktoe,0 ktoe,470 ktoe,Fishing,2004
26,0 ktoe,0 ktoe,106 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,106 ktoe,Non-specified,2004
27,55 ktoe,0 ktoe,1709 ktoe,592 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2357 ktoe,Non-energy use,2004
0,987 ktoe,135281 ktoe,0 ktoe,75040 ktoe,0 ktoe,11667 ktoe,43 ktoe,1348 ktoe,0 ktoe,32 ktoe,224398 ktoe,Production,2005
1,708 ktoe,1084 ktoe,3829 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,21 ktoe,314 ktoe,0 ktoe,5956 ktoe,Imports,2005
2,-1120 ktoe,-113528 ktoe,-15161 ktoe,-70969 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1350 ktoe,0 ktoe,-202127 ktoe,Exports,2005
3,0 ktoe,0 ktoe,-692 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-692 ktoe,International marine bunkers,2005
4,0 ktoe,0 ktoe,-352 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-352 ktoe,International aviation bunkers,2005
5,200 ktoe,-361 ktoe,-196 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-357 ktoe,Stock changes,2005
6,776 ktoe,22476 ktoe,-12571 ktoe,4071 ktoe,0 ktoe,11667 ktoe,43 ktoe,1369 ktoe,-1035 ktoe,32 ktoe,26827 ktoe,TPES,2005
7,0 ktoe,-7422 ktoe,7895 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,474 ktoe,Transfers,2005
8,2 ktoe,1019 ktoe,-2297 ktoe,389 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-887 ktoe,Statistical differences,2005
9,-11 ktoe,0 ktoe,-2 ktoe,-48 ktoe,0 ktoe,-11667 ktoe,-43 ktoe,-39 ktoe,11791 ktoe,-48 ktoe,-68 ktoe,Electricity plants,2005
10,-17 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-91 ktoe,10 ktoe,83 ktoe,-15 ktoe,CHP plants,2005
11,-1 ktoe,0 ktoe,-13 ktoe,-7 ktoe,0 ktoe,0 ktoe,0 ktoe,-106 ktoe,-60 ktoe,189 ktoe,1 ktoe,Heat plants,2005
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2005
13,0 ktoe,-16117 ktoe,16044 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-73 ktoe,Oil refineries,2005
14,-66 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-66 ktoe,Coal transformation,2005
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2005
16,0 ktoe,44 ktoe,-49 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5 ktoe,Other transformation,2005
17,0 ktoe,0 ktoe,-820 ktoe,-3664 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-325 ktoe,-11 ktoe,-4820 ktoe,Energy industry own use,2005
18,-11 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-10 ktoe,-860 ktoe,-37 ktoe,-917 ktoe,Losses,2005
19,673 ktoe,0 ktoe,8186 ktoe,740 ktoe,0 ktoe,0 ktoe,0 ktoe,1123 ktoe,9521 ktoe,209 ktoe,20452 ktoe,Total final consumption,2005
20,616 ktoe,0 ktoe,1009 ktoe,183 ktoe,0 ktoe,0 ktoe,0 ktoe,424 ktoe,4473 ktoe,26 ktoe,6731 ktoe,Industry,2005
21,0 ktoe,0 ktoe,4319 ktoe,10 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,52 ktoe,0 ktoe,4380 ktoe,Transport,2005
22,1 ktoe,0 ktoe,230 ktoe,5 ktoe,0 ktoe,0 ktoe,0 ktoe,677 ktoe,2924 ktoe,37 ktoe,3874 ktoe,Residential,2005
23,0 ktoe,0 ktoe,218 ktoe,6 ktoe,0 ktoe,0 ktoe,0 ktoe,20 ktoe,1888 ktoe,146 ktoe,2279 ktoe,Commercial and public services,2005
24,0 ktoe,0 ktoe,157 ktoe,16 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,171 ktoe,0 ktoe,345 ktoe,Agriculture / forestry,2005
25,0 ktoe,0 ktoe,439 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,13 ktoe,0 ktoe,453 ktoe,Fishing,2005
26,0 ktoe,0 ktoe,94 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,94 ktoe,Non-specified,2005
27,56 ktoe,0 ktoe,1719 ktoe,520 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2296 ktoe,Non-energy use,2005
0,1607 ktoe,125850 ktoe,0 ktoe,76512 ktoe,0 ktoe,10264 ktoe,55 ktoe,1312 ktoe,0 ktoe,35 ktoe,215636 ktoe,Production,2006
1,621 ktoe,390 ktoe,4120 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,38 ktoe,843 ktoe,0 ktoe,6011 ktoe,Imports,2006
2,-1521 ktoe,-101524 ktoe,-16678 ktoe,-72489 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,-769 ktoe,0 ktoe,-192982 ktoe,Exports,2006
3,0 ktoe,0 ktoe,-501 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-501 ktoe,International marine bunkers,2006
4,0 ktoe,0 ktoe,-406 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-406 ktoe,International aviation bunkers,2006
5,6 ktoe,-518 ktoe,-57 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-569 ktoe,Stock changes,2006
6,713 ktoe,24199 ktoe,-13522 ktoe,4023 ktoe,0 ktoe,10264 ktoe,55 ktoe,1348 ktoe,73 ktoe,35 ktoe,27189 ktoe,TPES,2006
7,0 ktoe,-7838 ktoe,8412 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,574 ktoe,Transfers,2006
8,-30 ktoe,696 ktoe,-2451 ktoe,581 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1203 ktoe,Statistical differences,2006
9,-12 ktoe,0 ktoe,-3 ktoe,-61 ktoe,0 ktoe,-10264 ktoe,-55 ktoe,-44 ktoe,10411 ktoe,-47 ktoe,-74 ktoe,Electricity plants,2006
10,-17 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-93 ktoe,12 ktoe,83 ktoe,-15 ktoe,CHP plants,2006
11,0 ktoe,0 ktoe,-22 ktoe,-10 ktoe,0 ktoe,0 ktoe,0 ktoe,-121 ktoe,-53 ktoe,200 ktoe,-7 ktoe,Heat plants,2006
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2006
13,0 ktoe,-17113 ktoe,17036 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-77 ktoe,Oil refineries,2006
14,-79 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-79 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,56 ktoe,-62 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6 ktoe,Other transformation,2006
17,0 ktoe,0 ktoe,-859 ktoe,-3763 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-339 ktoe,-10 ktoe,-4971 ktoe,Energy industry own use,2006
18,-10 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-10 ktoe,-870 ktoe,-35 ktoe,-925 ktoe,Losses,2006
19,566 ktoe,0 ktoe,8530 ktoe,770 ktoe,0 ktoe,0 ktoe,0 ktoe,1079 ktoe,9235 ktoe,225 ktoe,20404 ktoe,Total final consumption,2006
20,516 ktoe,0 ktoe,1118 ktoe,197 ktoe,0 ktoe,0 ktoe,0 ktoe,414 ktoe,4290 ktoe,26 ktoe,6561 ktoe,Industry,2006
21,0 ktoe,0 ktoe,4511 ktoe,10 ktoe,0 ktoe,0 ktoe,0 ktoe,5 ktoe,56 ktoe,0 ktoe,4582 ktoe,Transport,2006
22,1 ktoe,0 ktoe,239 ktoe,3 ktoe,0 ktoe,0 ktoe,0 ktoe,634 ktoe,2893 ktoe,43 ktoe,3814 ktoe,Residential,2006
23,0 ktoe,0 ktoe,234 ktoe,11 ktoe,0 ktoe,0 ktoe,0 ktoe,24 ktoe,1819 ktoe,156 ktoe,2245 ktoe,Commercial and public services,2006
24,0 ktoe,0 ktoe,155 ktoe,16 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,163 ktoe,0 ktoe,336 ktoe,Agriculture / forestry,2006
25,0 ktoe,0 ktoe,415 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,13 ktoe,0 ktoe,428 ktoe,Fishing,2006
26,0 ktoe,0 ktoe,89 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,89 ktoe,Non-specified,2006
27,49 ktoe,0 ktoe,1769 ktoe,532 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2350 ktoe,Non-energy use,2006
0,2734 ktoe,121770 ktoe,0 ktoe,78086 ktoe,0 ktoe,11492 ktoe,77 ktoe,1280 ktoe,0 ktoe,44 ktoe,215482 ktoe,Production,2007
1,710 ktoe,1121 ktoe,4003 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,64 ktoe,454 ktoe,0 ktoe,6353 ktoe,Imports,2007
2,-2262 ktoe,-100163 ktoe,-16999 ktoe,-73218 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,-1317 ktoe,0 ktoe,-193961 ktoe,Exports,2007
3,0 ktoe,0 ktoe,-655 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-655 ktoe,International marine bunkers,2007
4,0 ktoe,0 ktoe,-378 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-378 ktoe,International aviation bunkers,2007
5,-377 ktoe,941 ktoe,202 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,765 ktoe,Stock changes,2007
6,805 ktoe,23669 ktoe,-13828 ktoe,4867 ktoe,0 ktoe,11492 ktoe,77 ktoe,1343 ktoe,-863 ktoe,44 ktoe,27606 ktoe,TPES,2007
7,0 ktoe,-7788 ktoe,8356 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,568 ktoe,Transfers,2007
8,-49 ktoe,1004 ktoe,-1710 ktoe,-240 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-995 ktoe,Statistical differences,2007
9,-12 ktoe,0 ktoe,-4 ktoe,-112 ktoe,0 ktoe,-11492 ktoe,-77 ktoe,-44 ktoe,11690 ktoe,-59 ktoe,-109 ktoe,Electricity plants,2007
10,-18 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-90 ktoe,14 ktoe,80 ktoe,-14 ktoe,CHP plants,2007
