,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,1294 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,127 ktoe,12 ktoe,165 ktoe,0 ktoe,0 ktoe,1598 ktoe,Production,2004
1,92 ktoe,839 ktoe,273 ktoe,59 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,101 ktoe,0 ktoe,1365 ktoe,Imports,2004
2,-8 ktoe,0 ktoe,-200 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,0 ktoe,-209 ktoe,Exports,2004
3,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,International marine bunkers,2004
4,0 ktoe,0 ktoe,-6 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6 ktoe,International aviation bunkers,2004
5,13 ktoe,4 ktoe,-25 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,0 ktoe,0 ktoe,-1 ktoe,Stock changes,2004
6,1391 ktoe,844 ktoe,43 ktoe,58 ktoe,0 ktoe,127 ktoe,12 ktoe,171 ktoe,101 ktoe,0 ktoe,2746 ktoe,TPES,2004
7,0 ktoe,211 ktoe,-211 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers,2004
8,6 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,Statistical differences,2004
9,-1268 ktoe,0 ktoe,-6 ktoe,0 ktoe,0 ktoe,-127 ktoe,0 ktoe,0 ktoe,573 ktoe,0 ktoe,-828 ktoe,Electricity plants,2004
10,-12 ktoe,0 ktoe,-14 ktoe,-2 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,16 ktoe,-11 ktoe,CHP plants,2004
11,-9 ktoe,0 ktoe,-114 ktoe,-24 ktoe,0 ktoe,0 ktoe,0 ktoe,-4 ktoe,0 ktoe,124 ktoe,-27 ktoe,Heat plants,2004
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2004
13,0 ktoe,-1054 ktoe,1004 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-51 ktoe,Oil refineries,2004
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2004
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2004
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2004
17,0 ktoe,0 ktoe,-2 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-60 ktoe,-10 ktoe,-72 ktoe,Energy industry own use,2004
18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,-118 ktoe,-8 ktoe,-128 ktoe,Losses,2004
19,108 ktoe,0 ktoe,701 ktoe,32 ktoe,0 ktoe,0 ktoe,11 ktoe,166 ktoe,496 ktoe,122 ktoe,1636 ktoe,Total final consumption,2004
20,86 ktoe,0 ktoe,134 ktoe,32 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,157 ktoe,61 ktoe,472 ktoe,Industry,2004
21,0 ktoe,0 ktoe,338 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,0 ktoe,340 ktoe,Transport,2004
22,6 ktoe,0 ktoe,39 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,155 ktoe,250 ktoe,40 ktoe,490 ktoe,Residential,2004
23,16 ktoe,0 ktoe,99 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,8 ktoe,85 ktoe,22 ktoe,232 ktoe,Commercial and public services,2004
24,0 ktoe,0 ktoe,48 ktoe,0 ktoe,0 ktoe,0 ktoe,8 ktoe,1 ktoe,2 ktoe,0 ktoe,60 ktoe,Agriculture / forestry,2004
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2004
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified,2004
27,0 ktoe,0 ktoe,43 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,43 ktoe,Non-energy use,2004
0,1289 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,128 ktoe,10 ktoe,205 ktoe,0 ktoe,0 ktoe,1632 ktoe,Production,2005
1,116 ktoe,982 ktoe,282 ktoe,62 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,137 ktoe,0 ktoe,1581 ktoe,Imports,2005
2,0 ktoe,0 ktoe,-327 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,0 ktoe,-328 ktoe,Exports,2005
3,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,International marine bunkers,2005
4,0 ktoe,0 ktoe,-6 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6 ktoe,International aviation bunkers,2005
5,58 ktoe,-14 ktoe,-8 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,0 ktoe,0 ktoe,38 ktoe,Stock changes,2005
6,1463 ktoe,968 ktoe,-59 ktoe,63 ktoe,0 ktoe,128 ktoe,10 ktoe,207 ktoe,137 ktoe,0 ktoe,2917 ktoe,TPES,2005
7,0 ktoe,253 ktoe,-253 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers,2005
8,2 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2 ktoe,Statistical differences,2005
9,-1314 ktoe,0 ktoe,-4 ktoe,0 ktoe,0 ktoe,-128 ktoe,0 ktoe,0 ktoe,597 ktoe,0 ktoe,-849 ktoe,Electricity plants,2005
10,-9 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,5 ktoe,-4 ktoe,CHP plants,2005
11,0 ktoe,0 ktoe,-71 ktoe,-13 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,78 ktoe,-6 ktoe,Heat plants,2005
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2005
