,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,58338 ktoe,4860 ktoe,0 ktoe,14547 ktoe,43530 ktoe,1728 ktoe,2502 ktoe,11604 ktoe,0 ktoe,0 ktoe,137110 ktoe,Production,2004
1,28350 ktoe,113011 ktoe,34679 ktoe,75781 ktoe,0 ktoe,0 ktoe,0 ktoe,78 ktoe,4143 ktoe,0 ktoe,256044 ktoe,Imports,2004
2,-553 ktoe,-1137 ktoe,-23903 ktoe,-11976 ktoe,0 ktoe,0 ktoe,0 ktoe,-32 ktoe,-4369 ktoe,-5 ktoe,-41975 ktoe,Exports,2004
3,0 ktoe,0 ktoe,-2632 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2632 ktoe,International marine bunkers,2004
4,0 ktoe,0 ktoe,-6918 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6918 ktoe,International aviation bunkers,2004
5,-607 ktoe,-1056 ktoe,1733 ktoe,-2166 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2097 ktoe,Stock changes,2004
6,85529 ktoe,115678 ktoe,2958 ktoe,76186 ktoe,43530 ktoe,1728 ktoe,2502 ktoe,11650 ktoe,-225 ktoe,-5 ktoe,339531 ktoe,TPES,2004
7,0 ktoe,3167 ktoe,-2604 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,564 ktoe,Transfers,2004
8,-254 ktoe,413 ktoe,266 ktoe,-2741 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2315 ktoe,Statistical differences,2004
9,-61204 ktoe,0 ktoe,-1556 ktoe,-3962 ktoe,-43530 ktoe,-1728 ktoe,-2241 ktoe,-1611 ktoe,45147 ktoe,0 ktoe,-70686 ktoe,Electricity plants,2004
10,-8728 ktoe,0 ktoe,-800 ktoe,-10653 ktoe,0 ktoe,0 ktoe,0 ktoe,-1883 ktoe,7398 ktoe,8611 ktoe,-6054 ktoe,CHP plants,2004
11,-1264 ktoe,0 ktoe,-224 ktoe,-2544 ktoe,0 ktoe,0 ktoe,-2 ktoe,-513 ktoe,0 ktoe,3130 ktoe,-1416 ktoe,Heat plants,2004
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2004
13,0 ktoe,-125155 ktoe,122522 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2632 ktoe,Oil refineries,2004
14,-4884 ktoe,39 ktoe,-1280 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6125 ktoe,Coal transformation,2004
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2004
16,0 ktoe,5858 ktoe,-6005 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-147 ktoe,Other transformation,2004
17,-938 ktoe,0 ktoe,-6826 ktoe,-367 ktoe,0 ktoe,0 ktoe,0 ktoe,-35 ktoe,-5071 ktoe,-119 ktoe,-13356 ktoe,Energy industry own use,2004
18,-802 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-33 ktoe,-2428 ktoe,-900 ktoe,-4164 ktoe,Losses,2004
19,7455 ktoe,0 ktoe,106453 ktoe,55920 ktoe,0 ktoe,0 ktoe,259 ktoe,7577 ktoe,44821 ktoe,10717 ktoe,233200 ktoe,Total final consumption,2004
20,6568 ktoe,0 ktoe,4584 ktoe,18956 ktoe,0 ktoe,0 ktoe,0 ktoe,1797 ktoe,19527 ktoe,2517 ktoe,53949 ktoe,Industry,2004
