,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
7,0 ktoe,-3818 ktoe,4198 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,380 ktoe,Transfers,2006
8,2 ktoe,202 ktoe,105 ktoe,-289 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,617 ktoe,0 ktoe,638 ktoe,Statistical differences,2006
9,-527 ktoe,0 ktoe,-1946 ktoe,-11358 ktoe,-2004 ktoe,-3263 ktoe,-6 ktoe,-537 ktoe,9189 ktoe,0 ktoe,-10451 ktoe,Electricity plants,2006
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2006
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2006
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2006
13,0 ktoe,-29934 ktoe,29841 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-93 ktoe,Oil refineries,2006
14,127 ktoe,0 ktoe,-637 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-510 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-276 ktoe,0 ktoe,0 ktoe,-276 ktoe,Other transformation,2006
17,-1 ktoe,-12 ktoe,-870 ktoe,-5232 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-399 ktoe,0 ktoe,-6515 ktoe,Energy industry own use,2006
18,0 ktoe,0 ktoe,0 ktoe,-116 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1389 ktoe,0 ktoe,-1505 ktoe,Losses,2006
19,441 ktoe,0 ktoe,24363 ktoe,19487 ktoe,0 ktoe,0 ktoe,0 ktoe,1973 ktoe,8220 ktoe,0 ktoe,54484 ktoe,Total final consumption,2006
20,441 ktoe,0 ktoe,4711 ktoe,6770 ktoe,0 ktoe,0 ktoe,0 ktoe,1383 ktoe,3953 ktoe,0 ktoe,17258 ktoe,Industry,2006
21,0 ktoe,0 ktoe,10849 ktoe,3759 ktoe,0 ktoe,0 ktoe,0 ktoe,16 ktoe,54 ktoe,0 ktoe,14678 ktoe,Transport,2006
22,0 ktoe,0 ktoe,1913 ktoe,6195 ktoe,0 ktoe,0 ktoe,0 ktoe,327 ktoe,2243 ktoe,0 ktoe,10678 ktoe,Residential,2006
23,0 ktoe,0 ktoe,337 ktoe,922 ktoe,0 ktoe,0 ktoe,0 ktoe,176 ktoe,1902 ktoe,0 ktoe,3337 ktoe,Commercial and public services,2006
