,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,0 ktoe,0 ktoe,0 ktoe,14 ktoe,0 ktoe,25 ktoe,0 ktoe,1176 ktoe,0 ktoe,42 ktoe,1257 ktoe,Production,2004
1,79 ktoe,1133 ktoe,721 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1933 ktoe,Imports,2004
2,0 ktoe,0 ktoe,-190 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-190 ktoe,Exports,2004
3,0 ktoe,0 ktoe,-85 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-85 ktoe,International marine bunkers,2004
4,0 ktoe,0 ktoe,-248 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-248 ktoe,International aviation bunkers,2004
5,0 ktoe,59 ktoe,11 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,70 ktoe,Stock changes,2004
6,79 ktoe,1192 ktoe,209 ktoe,14 ktoe,0 ktoe,25 ktoe,0 ktoe,1176 ktoe,0 ktoe,42 ktoe,2736 ktoe,TPES,2004
7,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers,2004
8,0 ktoe,0 ktoe,3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,Statistical differences,2004
9,0 ktoe,0 ktoe,-469 ktoe,-14 ktoe,0 ktoe,-25 ktoe,0 ktoe,-61 ktoe,195 ktoe,-42 ktoe,-416 ktoe,Electricity plants,2004
