,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
6,0 ktoe,25441 ktoe,-1155 ktoe,1487 ktoe,0 ktoe,516 ktoe,0 ktoe,35 ktoe,107 ktoe,0 ktoe,26431 ktoe,TPES,2005
7,0 ktoe,-966 ktoe,1063 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,98 ktoe,Transfers,2005
8,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Statistical differences,2005
9,0 ktoe,-1525 ktoe,-5028 ktoe,-1416 ktoe,0 ktoe,-516 ktoe,0 ktoe,0 ktoe,2614 ktoe,0 ktoe,-5871 ktoe,Electricity plants,2005
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2005
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2005
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2005
13,0 ktoe,-22950 ktoe,22653 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-297 ktoe,Oil refineries,2005
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2005
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2005
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-15 ktoe,0 ktoe,0 ktoe,-15 ktoe,Other transformation,2005
17,0 ktoe,0 ktoe,-1160 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1160 ktoe,Energy industry own use,2005
18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-784 ktoe,0 ktoe,-784 ktoe,Losses,2005
19,0 ktoe,0 ktoe,16373 ktoe,71 ktoe,0 ktoe,0 ktoe,0 ktoe,20 ktoe,1936 ktoe,0 ktoe,18400 ktoe,Total final consumption,2005
20,0 ktoe,0 ktoe,2199 ktoe,71 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,376 ktoe,0 ktoe,2645 ktoe,Industry,2005
21,0 ktoe,0 ktoe,8685 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,8685 ktoe,Transport,2005
22,0 ktoe,0 ktoe,4548 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1133 ktoe,0 ktoe,5681 ktoe,Residential,2005
23,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,117 ktoe,0 ktoe,117 ktoe,Commercial and public services,2005
24,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Agriculture / forestry,2005
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2005
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,20 ktoe,311 ktoe,0 ktoe,331 ktoe,Non-specified,2005
27,0 ktoe,0 ktoe,942 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,942 ktoe,Non-energy use,2005
0,0 ktoe,99583 ktoe,0 ktoe,2108 ktoe,0 ktoe,524 ktoe,0 ktoe,36 ktoe,0 ktoe,0 ktoe,102251 ktoe,Production,2006
1,0 ktoe,0 ktoe,2547 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,231 ktoe,0 ktoe,2778 ktoe,Imports,2006
2,0 ktoe,-75383 ktoe,-3874 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-79256 ktoe,Exports,2006
3,0 ktoe,0 ktoe,-108 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-108 ktoe,International marine bunkers,2006
4,0 ktoe,0 ktoe,-725 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-725 ktoe,International aviation bunkers,2006
5,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Stock changes,2006
6,0 ktoe,24200 ktoe,-2161 ktoe,2108 ktoe,0 ktoe,524 ktoe,0 ktoe,36 ktoe,231 ktoe,0 ktoe,24939 ktoe,TPES,2006
7,0 ktoe,865 ktoe,-655 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,210 ktoe,Transfers,2006
8,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Statistical differences,2006
9,0 ktoe,-2344 ktoe,-3086 ktoe,-2008 ktoe,0 ktoe,-524 ktoe,0 ktoe,0 ktoe,2908 ktoe,0 ktoe,-5053 ktoe,Electricity plants,2006
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2006
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2006
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2006
13,0 ktoe,-22722 ktoe,22628 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-94 ktoe,Oil refineries,2006
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-15 ktoe,0 ktoe,0 ktoe,-15 ktoe,Other transformation,2006
17,0 ktoe,0 ktoe,-1142 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1142 ktoe,Energy industry own use,2006
18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-822 ktoe,0 ktoe,-822 ktoe,Losses,2006
19,0 ktoe,0 ktoe,15584 ktoe,100 ktoe,0 ktoe,0 ktoe,0 ktoe,21 ktoe,2317 ktoe,0 ktoe,18023 ktoe,Total final consumption,2006
20,0 ktoe,0 ktoe,2093 ktoe,100 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,245 ktoe,0 ktoe,2439 ktoe,Industry,2006
21,0 ktoe,0 ktoe,8641 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,8641 ktoe,Transport,2006
22,0 ktoe,0 ktoe,3994 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,798 ktoe,0 ktoe,4792 ktoe,Residential,2006
23,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,71 ktoe,0 ktoe,71 ktoe,Commercial and public services,2006
