,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
7,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers,2005
8,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-15 ktoe,0 ktoe,0 ktoe,0 ktoe,-15 ktoe,Statistical differences,2005
9,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,0 ktoe,-604 ktoe,-397 ktoe,-1 ktoe,648 ktoe,0 ktoe,-354 ktoe,Electricity plants,2005
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-869 ktoe,0 ktoe,99 ktoe,129 ktoe,-641 ktoe,CHP plants,2005
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-397 ktoe,-2 ktoe,-15 ktoe,342 ktoe,-71 ktoe,Heat plants,2005
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2005
13,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Oil refineries,2005
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2005
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2005
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2005
17,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-29 ktoe,0 ktoe,-29 ktoe,Energy industry own use,2005
18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-8 ktoe,0 ktoe,-33 ktoe,-52 ktoe,-92 ktoe,Losses,2005
19,99 ktoe,0 ktoe,638 ktoe,0 ktoe,0 ktoe,0 ktoe,93 ktoe,0 ktoe,671 ktoe,420 ktoe,1922 ktoe,Total final consumption,2005
20,99 ktoe,0 ktoe,129 ktoe,0 ktoe,0 ktoe,0 ktoe,10 ktoe,0 ktoe,506 ktoe,0 ktoe,745 ktoe,Industry,2005
21,0 ktoe,0 ktoe,227 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,227 ktoe,Transport,2005
22,0 ktoe,0 ktoe,6 ktoe,0 ktoe,0 ktoe,0 ktoe,25 ktoe,0 ktoe,59 ktoe,245 ktoe,335 ktoe,Residential,2005
23,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,33 ktoe,0 ktoe,79 ktoe,161 ktoe,272 ktoe,Commercial and public services,2005
24,0 ktoe,0 ktoe,5 ktoe,0 ktoe,0 ktoe,0 ktoe,5 ktoe,0 ktoe,18 ktoe,3 ktoe,31 ktoe,Agriculture / forestry,2005
25,0 ktoe,0 ktoe,224 ktoe,0 ktoe,0 ktoe,0 ktoe,20 ktoe,0 ktoe,3 ktoe,4 ktoe,251 ktoe,Fishing,2005
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,7 ktoe,12 ktoe,Non-specified,2005
27,0 ktoe,0 ktoe,47 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,47 ktoe,Non-energy use,2005
0,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,627 ktoe,2477 ktoe,2 ktoe,0 ktoe,0 ktoe,3106 ktoe,Production,2006
1,89 ktoe,0 ktoe,860 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,949 ktoe,Imports,2006
2,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Exports,2006
3,0 ktoe,0 ktoe,-35 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-35 ktoe,International marine bunkers,2006
4,0 ktoe,0 ktoe,-178 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-178 ktoe,International aviation bunkers,2006
5,0 ktoe,0 ktoe,27 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,27 ktoe,Stock changes,2006
6,89 ktoe,0 ktoe,674 ktoe,0 ktoe,0 ktoe,627 ktoe,2477 ktoe,2 ktoe,0 ktoe,0 ktoe,3869 ktoe,TPES,2006
7,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Transfers,2006
8,0 ktoe,0 ktoe,-7 ktoe,0 ktoe,0 ktoe,0 ktoe,-17 ktoe,0 ktoe,0 ktoe,0 ktoe,-24 ktoe,Statistical differences,2006
9,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,0 ktoe,-627 ktoe,-873 ktoe,-1 ktoe,731 ktoe,0 ktoe,-771 ktoe,Electricity plants,2006
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1067 ktoe,0 ktoe,123 ktoe,131 ktoe,-813 ktoe,CHP plants,2006
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-416 ktoe,-2 ktoe,-15 ktoe,346 ktoe,-87 ktoe,Heat plants,2006
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2006
13,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Oil refineries,2006
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2006
17,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-30 ktoe,0 ktoe,-30 ktoe,Energy industry own use,2006
