,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
6,3714 ktoe,7867 ktoe,-456 ktoe,4399 ktoe,0 ktoe,2 ktoe,583 ktoe,2661 ktoe,118 ktoe,4 ktoe,18892 ktoe,TPES,2005
7,0 ktoe,0 ktoe,1 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,Transfers,2005
8,-15 ktoe,67 ktoe,218 ktoe,80 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2 ktoe,-6 ktoe,342 ktoe,Statistical differences,2005
9,0 ktoe,0 ktoe,-4 ktoe,0 ktoe,0 ktoe,-2 ktoe,-569 ktoe,0 ktoe,572 ktoe,0 ktoe,-3 ktoe,Electricity plants,2005
10,-3444 ktoe,0 ktoe,-340 ktoe,-1996 ktoe,0 ktoe,0 ktoe,0 ktoe,-1340 ktoe,2544 ktoe,2528 ktoe,-2048 ktoe,CHP plants,2005
11,-1 ktoe,0 ktoe,-36 ktoe,-104 ktoe,0 ktoe,0 ktoe,-5 ktoe,-385 ktoe,0 ktoe,554 ktoe,21 ktoe,Heat plants,2005
12,13 ktoe,0 ktoe,0 ktoe,-13 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2005
13,0 ktoe,-7934 ktoe,7672 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-261 ktoe,Oil refineries,2005
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2005
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2005
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2005
17,0 ktoe,0 ktoe,-330 ktoe,-668 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-224 ktoe,-49 ktoe,-1270 ktoe,Energy industry own use,2005
18,-1 ktoe,0 ktoe,0 ktoe,-3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-131 ktoe,-608 ktoe,-743 ktoe,Losses,2005
19,266 ktoe,0 ktoe,6726 ktoe,1695 ktoe,0 ktoe,0 ktoe,9 ktoe,935 ktoe,2877 ktoe,2423 ktoe,14931 ktoe,Total final consumption,2005
20,215 ktoe,0 ktoe,765 ktoe,714 ktoe,0 ktoe,0 ktoe,0 ktoe,121 ktoe,882 ktoe,152 ktoe,2849 ktoe,Industry,2005
21,0 ktoe,0 ktoe,4438 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,32 ktoe,0 ktoe,4470 ktoe,Transport,2005
22,11 ktoe,0 ktoe,623 ktoe,694 ktoe,0 ktoe,0 ktoe,7 ktoe,700 ktoe,898 ktoe,1516 ktoe,4450 ktoe,Residential,2005
23,1 ktoe,0 ktoe,108 ktoe,220 ktoe,0 ktoe,0 ktoe,1 ktoe,64 ktoe,900 ktoe,707 ktoe,2002 ktoe,Commercial and public services,2005
24,39 ktoe,0 ktoe,329 ktoe,54 ktoe,0 ktoe,0 ktoe,0 ktoe,50 ktoe,164 ktoe,47 ktoe,683 ktoe,Agriculture / forestry,2005
25,0 ktoe,0 ktoe,178 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,178 ktoe,Fishing,2005
26,0 ktoe,0 ktoe,0 ktoe,13 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,13 ktoe,Non-specified,2005
27,0 ktoe,0 ktoe,285 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,285 ktoe,Non-energy use,2005
0,0 ktoe,17294 ktoe,0 ktoe,9323 ktoe,0 ktoe,2 ktoe,543 ktoe,2409 ktoe,0 ktoe,0 ktoe,29571 ktoe,Production,2006
1,5192 ktoe,2790 ktoe,5566 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,412 ktoe,582 ktoe,4 ktoe,14545 ktoe,Imports,2006
2,-65 ktoe,-11977 ktoe,-4538 ktoe,-4688 ktoe,0 ktoe,0 ktoe,0 ktoe,-63 ktoe,-1178 ktoe,0 ktoe,-22509 ktoe,Exports,2006
3,0 ktoe,0 ktoe,-1003 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1003 ktoe,International marine bunkers,2006
4,0 ktoe,0 ktoe,-853 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-853 ktoe,International aviation bunkers,2006
5,350 ktoe,17 ktoe,263 ktoe,-99 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,532 ktoe,Stock changes,2006
6,5477 ktoe,8125 ktoe,-565 ktoe,4537 ktoe,0 ktoe,2 ktoe,543 ktoe,2758 ktoe,-596 ktoe,4 ktoe,20283 ktoe,TPES,2006
7,0 ktoe,0 ktoe,7 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7 ktoe,Transfers,2006
8,86 ktoe,20 ktoe,94 ktoe,30 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-3 ktoe,-4 ktoe,223 ktoe,Statistical differences,2006
9,0 ktoe,0 ktoe,-10 ktoe,0 ktoe,0 ktoe,-2 ktoe,-525 ktoe,0 ktoe,531 ktoe,0 ktoe,-7 ktoe,Electricity plants,2006
10,-5295 ktoe,0 ktoe,-384 ktoe,-2064 ktoe,0 ktoe,0 ktoe,0 ktoe,-1335 ktoe,3391 ktoe,2500 ktoe,-3187 ktoe,CHP plants,2006
11,-3 ktoe,0 ktoe,-27 ktoe,-110 ktoe,0 ktoe,0 ktoe,-8 ktoe,-394 ktoe,0 ktoe,566 ktoe,25 ktoe,Heat plants,2006
12,12 ktoe,0 ktoe,0 ktoe,-12 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2006
13,0 ktoe,-8145 ktoe,7996 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-150 ktoe,Oil refineries,2006
14,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2006
17,0 ktoe,0 ktoe,-341 ktoe,-681 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-282 ktoe,-55 ktoe,-1359 ktoe,Energy industry own use,2006
18,0 ktoe,0 ktoe,0 ktoe,-3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-135 ktoe,-604 ktoe,-743 ktoe,Losses,2006
19,277 ktoe,0 ktoe,6770 ktoe,1698 ktoe,0 ktoe,0 ktoe,9 ktoe,1028 ktoe,2905 ktoe,2406 ktoe,15093 ktoe,Total final consumption,2006
20,221 ktoe,0 ktoe,808 ktoe,714 ktoe,0 ktoe,0 ktoe,0 ktoe,126 ktoe,872 ktoe,146 ktoe,2887 ktoe,Industry,2006
21,0 ktoe,0 ktoe,4493 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4 ktoe,32 ktoe,0 ktoe,4529 ktoe,Transport,2006
22,10 ktoe,0 ktoe,563 ktoe,673 ktoe,0 ktoe,0 ktoe,8 ktoe,772 ktoe,909 ktoe,1509 ktoe,4443 ktoe,Residential,2006
23,1 ktoe,0 ktoe,91 ktoe,245 ktoe,0 ktoe,0 ktoe,1 ktoe,70 ktoe,923 ktoe,704 ktoe,2035 ktoe,Commercial and public services,2006
24,45 ktoe,0 ktoe,346 ktoe,53 ktoe,0 ktoe,0 ktoe,0 ktoe,56 ktoe,169 ktoe,47 ktoe,717 ktoe,Agriculture / forestry,2006
25,0 ktoe,0 ktoe,177 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,177 ktoe,Fishing,2006
26,0 ktoe,0 ktoe,0 ktoe,13 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,13 ktoe,Non-specified,2006
27,0 ktoe,0 ktoe,293 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,293 ktoe,Non-energy use,2006
0,0 ktoe,15579 ktoe,0 ktoe,8268 ktoe,0 ktoe,2 ktoe,635 ktoe,2623 ktoe,0 ktoe,0 ktoe,27107 ktoe,Production,2007
1,4779 ktoe,2109 ktoe,5972 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,436 ktoe,897 ktoe,4 ktoe,14196 ktoe,Imports,2007
2,-111 ktoe,-9771 ktoe,-4584 ktoe,-4049 ktoe,0 ktoe,0 ktoe,0 ktoe,-63 ktoe,-978 ktoe,0 ktoe,-19557 ktoe,Exports,2007
3,0 ktoe,0 ktoe,-1048 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1048 ktoe,International marine bunkers,2007
4,0 ktoe,0 ktoe,-877 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-877 ktoe,International aviation bunkers,2007
