,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
6,6915 ktoe,6612 ktoe,-1812 ktoe,2804 ktoe,4875 ktoe,373 ktoe,33 ktoe,751 ktoe,-652 ktoe,0 ktoe,19897 ktoe,TPES,2005
7,0 ktoe,-68 ktoe,82 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,13 ktoe,Transfers,2005
8,35 ktoe,-25 ktoe,-56 ktoe,-15 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,0 ktoe,-62 ktoe,Statistical differences,2005
9,-4169 ktoe,0 ktoe,-51 ktoe,-19 ktoe,-4860 ktoe,-373 ktoe,0 ktoe,0 ktoe,3279 ktoe,0 ktoe,-6194 ktoe,Electricity plants,2005
10,-1558 ktoe,0 ktoe,-122 ktoe,-624 ktoe,-14 ktoe,0 ktoe,0 ktoe,-2 ktoe,502 ktoe,932 ktoe,-887 ktoe,CHP plants,2005
11,0 ktoe,0 ktoe,-31 ktoe,-334 ktoe,0 ktoe,0 ktoe,0 ktoe,-3 ktoe,0 ktoe,313 ktoe,-55 ktoe,Heat plants,2005
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2005
13,0 ktoe,-6721 ktoe,6396 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-326 ktoe,Oil refineries,2005
14,-291 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-291 ktoe,Coal transformation,2005
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2005
16,0 ktoe,205 ktoe,-193 ktoe,-21 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-9 ktoe,Other transformation,2005
17,-175 ktoe,0 ktoe,-203 ktoe,-63 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-498 ktoe,-196 ktoe,-1134 ktoe,Energy industry own use,2005
18,0 ktoe,0 ktoe,0 ktoe,-50 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-420 ktoe,-110 ktoe,-580 ktoe,Losses,2005
19,757 ktoe,2 ktoe,4008 ktoe,1678 ktoe,0 ktoe,0 ktoe,33 ktoe,745 ktoe,2211 ktoe,939 ktoe,10373 ktoe,Total final consumption,2005
20,512 ktoe,2 ktoe,790 ktoe,1048 ktoe,0 ktoe,0 ktoe,0 ktoe,126 ktoe,846 ktoe,335 ktoe,3660 ktoe,Industry,2005
21,0 ktoe,0 ktoe,2375 ktoe,235 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,43 ktoe,0 ktoe,2653 ktoe,Transport,2005
22,234 ktoe,0 ktoe,23 ktoe,14 ktoe,0 ktoe,0 ktoe,0 ktoe,600 ktoe,778 ktoe,438 ktoe,2087 ktoe,Residential,2005
23,6 ktoe,0 ktoe,34 ktoe,44 ktoe,0 ktoe,0 ktoe,33 ktoe,14 ktoe,528 ktoe,166 ktoe,824 ktoe,Commercial and public services,2005
24,5 ktoe,0 ktoe,248 ktoe,27 ktoe,0 ktoe,0 ktoe,0 ktoe,5 ktoe,16 ktoe,0 ktoe,301 ktoe,Agriculture / forestry,2005
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2005
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Non-specified,2005
27,0 ktoe,0 ktoe,538 ktoe,310 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,849 ktoe,Non-energy use,2005
0,4307 ktoe,27 ktoe,0 ktoe,374 ktoe,5093 ktoe,364 ktoe,34 ktoe,836 ktoe,0 ktoe,0 ktoe,11036 ktoe,Production,2006
1,2460 ktoe,7285 ktoe,1637 ktoe,2609 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,98 ktoe,0 ktoe,14088 ktoe,Imports,2006
2,-3 ktoe,0 ktoe,-3728 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-32 ktoe,-764 ktoe,0 ktoe,-4526 ktoe,Exports,2006
3,0 ktoe,0 ktoe,-108 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-108 ktoe,International marine bunkers,2006
4,0 ktoe,0 ktoe,-180 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-180 ktoe,International aviation bunkers,2006
5,214 ktoe,-15 ktoe,31 ktoe,-82 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,0 ktoe,147 ktoe,Stock changes,2006
6,6979 ktoe,7297 ktoe,-2348 ktoe,2901 ktoe,5093 ktoe,364 ktoe,34 ktoe,804 ktoe,-666 ktoe,0 ktoe,20458 ktoe,TPES,2006
7,0 ktoe,-68 ktoe,82 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,14 ktoe,Transfers,2006
8,93 ktoe,0 ktoe,-158 ktoe,-52 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5 ktoe,0 ktoe,-122 ktoe,Statistical differences,2006
9,-4356 ktoe,0 ktoe,-31 ktoe,-30 ktoe,-5079 ktoe,-364 ktoe,-2 ktoe,0 ktoe,3419 ktoe,0 ktoe,-6443 ktoe,Electricity plants,2006
10,-1474 ktoe,0 ktoe,-61 ktoe,-660 ktoe,-14 ktoe,0 ktoe,0 ktoe,-2 ktoe,493 ktoe,921 ktoe,-797 ktoe,CHP plants,2006
11,0 ktoe,0 ktoe,-25 ktoe,-319 ktoe,0 ktoe,0 ktoe,0 ktoe,-3 ktoe,0 ktoe,284 ktoe,-63 ktoe,Heat plants,2006
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2006
13,0 ktoe,-7458 ktoe,7252 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-206 ktoe,Oil refineries,2006
14,-338 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-338 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,230 ktoe,-210 ktoe,-22 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,Other transformation,2006
17,-164 ktoe,0 ktoe,-257 ktoe,-69 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-508 ktoe,-202 ktoe,-1200 ktoe,Energy industry own use,2006
18,0 ktoe,0 ktoe,0 ktoe,-39 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-422 ktoe,-104 ktoe,-565 ktoe,Losses,2006
19,740 ktoe,1 ktoe,4243 ktoe,1710 ktoe,0 ktoe,0 ktoe,33 ktoe,799 ktoe,2312 ktoe,899 ktoe,10737 ktoe,Total final consumption,2006
20,476 ktoe,1 ktoe,815 ktoe,1091 ktoe,0 ktoe,0 ktoe,0 ktoe,135 ktoe,863 ktoe,318 ktoe,3698 ktoe,Industry,2006
