,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,137075 ktoe,1621 ktoe,0 ktoe,1659 ktoe,3482 ktoe,82 ktoe,18 ktoe,7310 ktoe,0 ktoe,0 ktoe,151247 ktoe,Production,2004
1,1244 ktoe,18402 ktoe,1754 ktoe,1122 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,844 ktoe,0 ktoe,23366 ktoe,Imports,2004
2,-45495 ktoe,-1 ktoe,-4630 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-227 ktoe,-1140 ktoe,0 ktoe,-51491 ktoe,Exports,2004
3,0 ktoe,0 ktoe,-2365 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2365 ktoe,International marine bunkers,2004
4,0 ktoe,0 ktoe,-752 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-752 ktoe,International aviation bunkers,2004
5,1276 ktoe,-995 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,281 ktoe,Stock changes,2004
6,94102 ktoe,19027 ktoe,-5993 ktoe,2781 ktoe,3482 ktoe,82 ktoe,18 ktoe,7083 ktoe,-295 ktoe,0 ktoe,120286 ktoe,TPES,2004
7,0 ktoe,-4493 ktoe,4807 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,314 ktoe,Transfers,2004
8,54 ktoe,0 ktoe,-146 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-92 ktoe,Statistical differences,2004
9,-54076 ktoe,0 ktoe,0 ktoe,0 ktoe,-3482 ktoe,-82 ktoe,-1 ktoe,-89 ktoe,20716 ktoe,0 ktoe,-37014 ktoe,Electricity plants,2004
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2004
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2004
12,-2961 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2961 ktoe,Gas works,2004
13,0 ktoe,-19027 ktoe,20735 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1707 ktoe,Oil refineries,2004
14,-670 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-670 ktoe,Coal transformation,2004
15,-6095 ktoe,4493 ktoe,0 ktoe,-2781 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4383 ktoe,Liquefication plants,2004
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1285 ktoe,0 ktoe,0 ktoe,-1285 ktoe,Other transformation,2004
17,-11179 ktoe,0 ktoe,-1129 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2160 ktoe,0 ktoe,-14469 ktoe,Energy industry own use,2004
18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2073 ktoe,0 ktoe,-2073 ktoe,Losses,2004
19,19174 ktoe,0 ktoe,18273 ktoe,0 ktoe,0 ktoe,0 ktoe,17 ktoe,5709 ktoe,16188 ktoe,0 ktoe,59362 ktoe,Total final consumption,2004
20,11266 ktoe,0 ktoe,1432 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1518 ktoe,9706 ktoe,0 ktoe,23922 ktoe,Industry,2004
21,0 ktoe,0 ktoe,13859 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,534 ktoe,0 ktoe,14393 ktoe,Transport,2004
22,2849 ktoe,0 ktoe,923 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4192 ktoe,3115 ktoe,0 ktoe,11079 ktoe,Residential,2004
23,1431 ktoe,0 ktoe,103 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2149 ktoe,0 ktoe,3683 ktoe,Commercial and public services,2004
24,75 ktoe,0 ktoe,1031 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,530 ktoe,0 ktoe,1636 ktoe,Agriculture / forestry,2004
25,0 ktoe,0 ktoe,129 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,129 ktoe,Fishing,2004
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,17 ktoe,0 ktoe,154 ktoe,0 ktoe,171 ktoe,Non-specified,2004
27,3553 ktoe,0 ktoe,796 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4349 ktoe,Non-energy use,2004
0,138365 ktoe,853 ktoe,0 ktoe,1784 ktoe,2942 ktoe,115 ktoe,19 ktoe,7118 ktoe,0 ktoe,0 ktoe,151196 ktoe,Production,2005
1,1376 ktoe,19614 ktoe,2196 ktoe,976 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,953 ktoe,0 ktoe,25114 ktoe,Imports,2005
2,-47804 ktoe,-5 ktoe,-6930 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-227 ktoe,-1154 ktoe,0 ktoe,-56120 ktoe,Exports,2005
3,0 ktoe,0 ktoe,-2668 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2668 ktoe,International marine bunkers,2005
4,0 ktoe,0 ktoe,-729 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-729 ktoe,International aviation bunkers,2005
5,0 ktoe,-537 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-537 ktoe,Stock changes,2005
6,91937 ktoe,19925 ktoe,-8132 ktoe,2759 ktoe,2942 ktoe,115 ktoe,19 ktoe,6892 ktoe,-201 ktoe,0 ktoe,116256 ktoe,TPES,2005
7,0 ktoe,-3519 ktoe,3762 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,243 ktoe,Transfers,2005
8,1676 ktoe,4469 ktoe,122 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,6267 ktoe,Statistical differences,2005
9,-53095 ktoe,0 ktoe,0 ktoe,0 ktoe,-2942 ktoe,-115 ktoe,-1 ktoe,-89 ktoe,20813 ktoe,0 ktoe,-35429 ktoe,Electricity plants,2005
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2005
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2005
12,-5078 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5078 ktoe,Gas works,2005
13,0 ktoe,-24394 ktoe,24577 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,183 ktoe,Oil refineries,2005
14,-1375 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1375 ktoe,Coal transformation,2005
15,-5835 ktoe,3519 ktoe,0 ktoe,-2759 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5075 ktoe,Liquefication plants,2005
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1162 ktoe,0 ktoe,0 ktoe,-1162 ktoe,Other transformation,2005
17,-9403 ktoe,0 ktoe,-1448 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2232 ktoe,0 ktoe,-13082 ktoe,Energy industry own use,2005
18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1768 ktoe,0 ktoe,-1768 ktoe,Losses,2005
19,18828 ktoe,0 ktoe,18881 ktoe,0 ktoe,0 ktoe,0 ktoe,18 ktoe,5640 ktoe,16612 ktoe,0 ktoe,59979 ktoe,Total final consumption,2005
20,12658 ktoe,0 ktoe,1395 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1518 ktoe,9460 ktoe,0 ktoe,25031 ktoe,Industry,2005
21,0 ktoe,0 ktoe,14499 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,468 ktoe,0 ktoe,14968 ktoe,Transport,2005
22,3151 ktoe,0 ktoe,890 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,4122 ktoe,3179 ktoe,0 ktoe,11342 ktoe,Residential,2005
23,1583 ktoe,0 ktoe,74 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2330 ktoe,0 ktoe,3988 ktoe,Commercial and public services,2005
24,9 ktoe,0 ktoe,1002 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,475 ktoe,0 ktoe,1485 ktoe,Agriculture / forestry,2005
25,0 ktoe,0 ktoe,134 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,134 ktoe,Fishing,2005
26,12 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,18 ktoe,0 ktoe,699 ktoe,0 ktoe,729 ktoe,Non-specified,2005
27,1416 ktoe,0 ktoe,887 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2303 ktoe,Non-energy use,2005
0,138236 ktoe,811 ktoe,0 ktoe,1554 ktoe,2612 ktoe,249 ktoe,19 ktoe,7151 ktoe,0 ktoe,0 ktoe,150632 ktoe,Production,2006
1,1372 ktoe,17281 ktoe,3799 ktoe,1122 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,913 ktoe,0 ktoe,24488 ktoe,Imports,2006
2,-46013 ktoe,-472 ktoe,-4901 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-227 ktoe,-1168 ktoe,0 ktoe,-52781 ktoe,Exports,2006
3,0 ktoe,0 ktoe,-2527 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2527 ktoe,International marine bunkers,2006
4,0 ktoe,0 ktoe,-806 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-806 ktoe,International aviation bunkers,2006
5,0 ktoe,-86 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-86 ktoe,Stock changes,2006
6,93595 ktoe,17534 ktoe,-4435 ktoe,2677 ktoe,2612 ktoe,249 ktoe,19 ktoe,6924 ktoe,-255 ktoe,0 ktoe,118919 ktoe,TPES,2006
7,0 ktoe,-4477 ktoe,4790 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,313 ktoe,Transfers,2006
8,1116 ktoe,2138 ktoe,366 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,3620 ktoe,Statistical differences,2006
9,-53738 ktoe,0 ktoe,0 ktoe,0 ktoe,-2612 ktoe,-249 ktoe,-1 ktoe,-89 ktoe,21569 ktoe,0 ktoe,-35121 ktoe,Electricity plants,2006
