,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
7,0 ktoe,-147 ktoe,150 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,3 ktoe,Transfers,2006
8,165 ktoe,108 ktoe,8 ktoe,-63 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,25 ktoe,0 ktoe,243 ktoe,Statistical differences,2006
9,-1144 ktoe,0 ktoe,-5 ktoe,-1292 ktoe,0 ktoe,-2027 ktoe,-1860 ktoe,-40 ktoe,3475 ktoe,-31 ktoe,-2923 ktoe,Electricity plants,2006
10,-188 ktoe,0 ktoe,0 ktoe,-452 ktoe,0 ktoe,0 ktoe,-69 ktoe,-119 ktoe,260 ktoe,31 ktoe,-537 ktoe,CHP plants,2006
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2006
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2006
13,0 ktoe,-5225 ktoe,5296 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,71 ktoe,Oil refineries,2006
14,-117 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-117 ktoe,Coal transformation,2006
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2006
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2006
17,-57 ktoe,0 ktoe,-360 ktoe,-152 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-165 ktoe,0 ktoe,-734 ktoe,Energy industry own use,2006
18,-6 ktoe,0 ktoe,0 ktoe,-16 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-259 ktoe,0 ktoe,-281 ktoe,Losses,2006
19,606 ktoe,0 ktoe,6017 ktoe,1336 ktoe,0 ktoe,0 ktoe,238 ktoe,1161 ktoe,3337 ktoe,0 ktoe,12696 ktoe,Total final consumption,2006
20,504 ktoe,0 ktoe,436 ktoe,672 ktoe,0 ktoe,0 ktoe,135 ktoe,994 ktoe,1266 ktoe,0 ktoe,4007 ktoe,Industry,2006
21,2 ktoe,0 ktoe,4586 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,5 ktoe,0 ktoe,4593 ktoe,Transport,2006
22,16 ktoe,0 ktoe,72 ktoe,143 ktoe,0 ktoe,0 ktoe,16 ktoe,163 ktoe,1089 ktoe,0 ktoe,1499 ktoe,Residential,2006
23,40 ktoe,0 ktoe,115 ktoe,159 ktoe,0 ktoe,0 ktoe,76 ktoe,5 ktoe,758 ktoe,0 ktoe,1153 ktoe,Commercial and public services,2006
24,45 ktoe,0 ktoe,381 ktoe,40 ktoe,0 ktoe,0 ktoe,11 ktoe,0 ktoe,134 ktoe,0 ktoe,612 ktoe,Agriculture / forestry,2006
25,0 ktoe,0 ktoe,110 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,10 ktoe,0 ktoe,120 ktoe,Fishing,2006
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,74 ktoe,0 ktoe,74 ktoe,Non-specified,2006
27,0 ktoe,0 ktoe,317 ktoe,322 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,639 ktoe,Non-energy use,2006
0,2832 ktoe,2086 ktoe,0 ktoe,3645 ktoe,0 ktoe,2033 ktoe,2281 ktoe,1268 ktoe,0 ktoe,0 ktoe,14144 ktoe,Production,2007
1,383 ktoe,4698 ktoe,2486 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7567 ktoe,Imports,2007
2,-1445 ktoe,-1664 ktoe,-123 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-3232 ktoe,Exports,2007
3,0 ktoe,0 ktoe,-311 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-311 ktoe,International marine bunkers,2007
4,0 ktoe,0 ktoe,-768 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-768 ktoe,International aviation bunkers,2007
5,-96 ktoe,-101 ktoe,-45 ktoe,-1 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,0 ktoe,0 ktoe,-243 ktoe,Stock changes,2007
6,1674 ktoe,5018 ktoe,1238 ktoe,3644 ktoe,0 ktoe,2033 ktoe,2281 ktoe,1269 ktoe,0 ktoe,0 ktoe,17156 ktoe,TPES,2007
7,0 ktoe,-107 ktoe,114 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7 ktoe,Transfers,2007
8,-56 ktoe,25 ktoe,-26 ktoe,-34 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,22 ktoe,0 ktoe,-70 ktoe,Statistical differences,2007
9,-585 ktoe,0 ktoe,0 ktoe,-1620 ktoe,0 ktoe,-2033 ktoe,-1987 ktoe,-40 ktoe,3493 ktoe,-23 ktoe,-2793 ktoe,Electricity plants,2007
10,-178 ktoe,0 ktoe,0 ktoe,-481 ktoe,0 ktoe,0 ktoe,-57 ktoe,-123 ktoe,273 ktoe,23 ktoe,-544 ktoe,CHP plants,2007
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2007
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2007
13,0 ktoe,-4936 ktoe,5078 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,143 ktoe,Oil refineries,2007
14,-126 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-126 ktoe,Coal transformation,2007
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2007
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2007
17,-59 ktoe,0 ktoe,-348 ktoe,-156 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-174 ktoe,0 ktoe,-737 ktoe,Energy industry own use,2007
18,-7 ktoe,0 ktoe,0 ktoe,-17 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-260 ktoe,0 ktoe,-284 ktoe,Losses,2007
19,664 ktoe,0 ktoe,6056 ktoe,1337 ktoe,0 ktoe,0 ktoe,236 ktoe,1106 ktoe,3353 ktoe,0 ktoe,12752 ktoe,Total final consumption,2007
20,569 ktoe,0 ktoe,461 ktoe,705 ktoe,0 ktoe,0 ktoe,139 ktoe,937 ktoe,1263 ktoe,0 ktoe,4074 ktoe,Industry,2007
21,2 ktoe,0 ktoe,4627 ktoe,1 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,5 ktoe,0 ktoe,4635 ktoe,Transport,2007
22,12 ktoe,0 ktoe,76 ktoe,122 ktoe,0 ktoe,0 ktoe,15 ktoe,162 ktoe,1071 ktoe,0 ktoe,1458 ktoe,Residential,2007
23,48 ktoe,0 ktoe,122 ktoe,141 ktoe,0 ktoe,0 ktoe,67 ktoe,5 ktoe,783 ktoe,0 ktoe,1167 ktoe,Commercial and public services,2007
24,33 ktoe,0 ktoe,385 ktoe,39 ktoe,0 ktoe,0 ktoe,16 ktoe,0 ktoe,147 ktoe,0 ktoe,619 ktoe,Agriculture / forestry,2007
25,0 ktoe,0 ktoe,100 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,11 ktoe,0 ktoe,111 ktoe,Fishing,2007
26,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,74 ktoe,0 ktoe,74 ktoe,Non-specified,2007
27,0 ktoe,0 ktoe,285 ktoe,330 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,615 ktoe,Non-energy use,2007
0,2837 ktoe,2933 ktoe,0 ktoe,3439 ktoe,0 ktoe,1921 ktoe,2680 ktoe,1185 ktoe,0 ktoe,0 ktoe,14996 ktoe,Production,2008
1,314 ktoe,4967 ktoe,2305 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,0 ktoe,0 ktoe,7587 ktoe,Imports,2008
2,-1781 ktoe,-2653 ktoe,-210 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4644 ktoe,Exports,2008
